f0,f1,f2,f3,label
6.171910940178696237e+00,1.096255795775224939e+01,8.835056034397165803e+00,6.582886160161618427e+00,1.400000000000000000e+01
-5.469230589002694209e+00,1.073603161573013942e+00,-1.606057302366730388e+00,6.306502719010636859e+00,0.000000000000000000e+00
6.015870821372158339e+00,-7.173908708668497169e+00,3.516256039005525302e+00,6.668080905145032489e+00,8.000000000000000000e+00
4.275426486787656799e+00,3.744756529453432403e+00,-2.607655432732003398e+00,9.136719285634844478e-01,3.000000000000000000e+00
-3.901325989514043080e+00,1.907301527755995485e+00,7.813196459072933919e+00,-1.767772292674012480e+00,7.000000000000000000e+00
-7.879026618497646517e+00,-6.781173528707230780e+00,-1.018606285073389905e+01,4.136975462339135490e+00,1.000000000000000000e+01
-3.414225103818614659e+00,6.785905299977894600e-01,5.326981125858430310e+00,-1.160738287991847972e+00,7.000000000000000000e+00
3.076083111900383749e+00,3.077591361094787814e+00,-2.028205607348510853e+00,1.121113803375614726e+00,3.000000000000000000e+00
-4.116278560177903501e+00,7.941626306649678391e-01,-6.748700096043275032e+00,2.236930449281770983e+00,1.200000000000000000e+01
-8.582551243679544584e+00,-5.455839016311945677e+00,-8.544666330832116685e+00,1.754780282959962801e+00,1.000000000000000000e+01
3.757236737599911169e+00,5.859289441240134622e+00,-3.201265383795227404e+00,2.036721993411097831e+00,3.000000000000000000e+00
3.389545887615331932e+00,4.275748439923965805e+00,-3.080876993781807904e+00,1.261907279734634235e+00,3.000000000000000000e+00
-4.369025971291175536e-01,-8.942456262980103432e+00,5.579177866847869538e+00,6.867523609878127822e+00,4.000000000000000000e+00
-3.861025823583035255e+00,1.539959952080880989e-01,-8.535988105181502306e+00,1.606882386358754244e+00,1.200000000000000000e+01
1.738524502472388100e+00,6.768288979946281980e-01,-1.019048181966735811e+01,1.726283971961445562e+00,1.100000000000000000e+01
-4.329461154699911773e+00,3.325348049216421131e+00,6.348420750175681526e+00,-9.940863637735679603e-01,7.000000000000000000e+00
1.113978337409244013e+00,-7.749336482093935885e-01,-8.010329614293160816e+00,2.699055181760839917e-01,1.100000000000000000e+01
-4.286503058686020218e+00,-6.452160137240610105e-01,-8.437324111145011685e+00,2.631244977527591455e+00,1.200000000000000000e+01
-4.239178567864682279e+00,1.898963481080139903e+00,8.279581830341710358e+00,-3.396537570341768841e-01,7.000000000000000000e+00
6.694092372156836390e+00,-3.834847800325720257e+00,-3.800661927177956478e+00,6.448759321411781542e+00,1.000000000000000000e+00
-6.378512207822117475e+00,8.579864400128196067e+00,-4.378766883684548361e-01,8.317399983620495263e+00,9.000000000000000000e+00
9.177231161399127757e+00,7.536891414593390515e+00,-4.187487788774616249e+00,6.698409110151782864e-01,2.000000000000000000e+00
-2.427602396760482062e+00,2.361798664324140873e+00,-8.985019309458134984e+00,-3.352002438014795693e+00,5.000000000000000000e+00
-3.741539173262694362e+00,1.754870238385634718e+00,6.970319594339358993e+00,-4.508848177929358769e-01,7.000000000000000000e+00
-3.173498331812851347e+00,2.674281298259538087e+00,-8.488157705180748636e+00,-2.720303839364372589e+00,5.000000000000000000e+00
7.993007024133915728e+00,8.999300830019656416e+00,-1.483038996305896529e+00,3.026153552278254555e-01,2.000000000000000000e+00
-5.759145276848560258e+00,2.005042396577762176e+00,-4.102894954614523249e-01,7.393399796510080613e+00,0.000000000000000000e+00
1.721294274618187403e+00,-9.990177311847343589e+00,1.231332185927924039e+00,8.384703680595494646e+00,1.300000000000000000e+01
-6.146761561004173480e+00,9.886037031154240040e+00,-7.626068174156133139e-01,8.746127791206784963e+00,9.000000000000000000e+00
6.969105772764863538e+00,-5.047819477788537235e+00,-4.640431540326832582e+00,5.082592204880908682e+00,1.000000000000000000e+00
1.625561793559451518e+00,-9.716492638470628052e+00,2.060550798642633463e+00,9.043696250979463613e+00,1.300000000000000000e+01
7.617338753371036830e-01,-1.038022297212911127e+01,5.960371054404117075e+00,8.163302679507792092e+00,4.000000000000000000e+00
1.284408375491563614e+00,3.394870512630669412e-01,-9.317045013357315497e+00,1.747121853855722051e+00,1.100000000000000000e+01
8.089750875988700685e+00,3.326652032228432976e+00,-3.116122679652618466e+00,6.796068918477693899e+00,6.000000000000000000e+00
-5.496320311959320470e+00,9.276373700592367655e+00,-1.922854109393881128e+00,7.071053126547169221e+00,9.000000000000000000e+00
3.020939644432104387e+00,3.685709257389543581e+00,-3.277031814605734894e+00,3.392213370705112752e+00,3.000000000000000000e+00
3.377294720636218273e+00,3.920212879508996107e+00,-2.855150057863164115e+00,1.476210860099430366e+00,3.000000000000000000e+00
-2.995174371354376142e+00,5.346129523222110658e-01,-8.171554379356772202e+00,2.210982789605168364e+00,1.200000000000000000e+01
-7.618692601635888906e+00,-6.635567032552411426e+00,-7.745599779760693693e+00,2.085982832026336720e+00,1.000000000000000000e+01
9.394331119036483102e+00,7.277458899684656757e+00,-2.512106591818818124e+00,7.797888313794003601e-01,2.000000000000000000e+00
5.782657966779312098e+00,-3.673955048514495836e+00,-4.753572118467207730e+00,6.012916458750956927e+00,1.000000000000000000e+00
-3.596258605125224328e+00,-1.054579562024940742e+00,-7.588639763024282558e+00,3.004316089007083690e+00,1.200000000000000000e+01
-3.479260414532049150e+00,6.678059254809070033e-01,7.282960904018286996e+00,-1.885526010458616231e+00,7.000000000000000000e+00
-6.072673548156920731e+00,2.681362569230274495e+00,-1.371124529335032260e+00,5.114796456050810569e+00,0.000000000000000000e+00
-4.964243458199049996e+00,8.578615034304830189e+00,-8.227146339844244594e-01,7.566879158464461241e+00,9.000000000000000000e+00
1.033916622511125460e+01,7.501406387943471366e+00,-2.274965423987084456e+00,-6.295655311906045437e-01,2.000000000000000000e+00
-5.278822064233079203e+00,9.203066925468633031e+00,-1.178155305946314346e+00,6.632815099518245106e+00,9.000000000000000000e+00
2.640610356574377704e+00,3.743472493615356722e+00,-2.034357067611390679e+00,1.928836139738270727e+00,3.000000000000000000e+00
5.657235252289897431e+00,-4.057626551607452114e+00,-3.279381756102670131e+00,6.214480810728081117e+00,1.000000000000000000e+00
8.399313225058923749e+00,8.791823986119625900e+00,-2.843184730413371053e+00,-3.513228749852028154e-01,2.000000000000000000e+00
-1.580142860349432077e+00,1.679583796836587872e+00,7.000412133075562870e+00,-1.359262511750071623e+00,7.000000000000000000e+00
-6.332757285303154404e+00,2.296435091464049894e+00,-7.009204163525456499e-01,4.252372481962092721e+00,0.000000000000000000e+00
5.779184778987986881e+00,-5.455914475601798763e+00,-5.231931650123311073e+00,5.935739185839771004e+00,1.000000000000000000e+00
8.489356723723616716e-01,-9.899229310811929139e+00,2.140784789445426828e+00,9.099648461808069300e+00,1.300000000000000000e+01
-5.024663990618503107e+00,2.916382178037172146e+00,-1.109207703596680528e+00,4.305806916041764687e+00,0.000000000000000000e+00
2.117395739197291959e+00,1.110358772177936881e+00,-8.103188408393023678e+00,2.357049224210963523e+00,1.100000000000000000e+01
-6.044012291264802883e+00,1.985011139932805868e+00,-3.993386732940193973e-01,5.073980626693076701e+00,0.000000000000000000e+00
-2.029360274146538856e+00,2.381850673204777724e+00,-7.620422568568630872e+00,-9.678212227956910496e-01,5.000000000000000000e+00
9.486461629306013776e+00,3.344382113573444393e+00,-2.764974964456123896e+00,6.117992000502213479e+00,6.000000000000000000e+00
-8.864938474349234099e+00,-6.056125773624648545e+00,-9.239795335804929621e+00,2.990327435679402512e+00,1.000000000000000000e+01
-3.188528600816196157e+00,1.879744693985677451e+00,6.516964416513971514e+00,-1.312946823697116683e+00,7.000000000000000000e+00
-9.365006357177266594e+00,-5.827794909653825073e+00,-9.442248831051086810e+00,3.767777935520197907e+00,1.000000000000000000e+01
6.276368415330088268e+00,-6.921622086715637501e+00,3.620670157081934626e+00,3.921185091350244178e+00,8.000000000000000000e+00
9.545549709297862506e+00,7.542317471622083325e+00,-2.989608188361818186e+00,3.387585057702265784e-02,2.000000000000000000e+00
8.580855568255493893e+00,7.321952422533430038e+00,-2.946013754538372886e+00,-2.755459854583947599e-01,2.000000000000000000e+00
1.218660130170581501e+00,-1.020971139180248599e+01,3.101472927397260548e+00,8.408844022721208233e+00,1.300000000000000000e+01
-3.173358253347936753e+00,7.513136606419512642e-01,7.098578587844360577e+00,-1.485952177116333095e+00,7.000000000000000000e+00
-2.981065096632383504e+00,2.549003923733989652e+00,-8.672613075651154801e+00,-3.153467361191607310e+00,5.000000000000000000e+00
1.060023031907879165e+00,-4.829127226945846285e-01,-8.135537220057130980e+00,1.285350867515897111e+00,1.100000000000000000e+01
-4.156218652300334992e-02,-9.694107664802555036e+00,6.004890894245901833e+00,7.931086522171276521e+00,4.000000000000000000e+00
4.470503206838978727e+00,4.176103347339844341e+00,-4.290662490047632005e+00,-5.336136706782952377e-01,3.000000000000000000e+00
-5.016409173803600297e+00,2.205762666567471886e+00,6.980953285294590138e+00,-1.512281476831510041e+00,7.000000000000000000e+00
8.718503188703623508e+00,7.117118471760282006e+00,-2.289159783639654666e+00,-1.763858870109571986e-01,2.000000000000000000e+00
-4.428962004432586141e+00,8.307706077102468001e+00,-2.342796483148777753e+00,8.530230247338637994e+00,9.000000000000000000e+00
4.881992825818059600e+00,-5.927662357540633309e+00,-3.036843539820512028e+00,4.987273385426599148e+00,1.000000000000000000e+00
1.175568989107297124e+00,-9.480081781121253215e+00,2.574887982849785928e+00,7.875312776948907079e+00,1.300000000000000000e+01
-1.364557248704179049e+00,-8.107835627905826570e+00,5.978434901654209099e+00,6.966511830112182224e+00,4.000000000000000000e+00
-5.919200489237465668e+00,3.135391990531276818e+00,-1.006188796182209799e+00,6.568404189352282430e+00,0.000000000000000000e+00
9.021446981717978986e+00,3.310944765524459044e+00,-6.185388638645257231e-01,5.227167932348593560e+00,6.000000000000000000e+00
4.830234369671080330e+00,-3.551659944628890120e+00,-4.068374483001560904e+00,5.532324527997569241e+00,1.000000000000000000e+00
1.040503283996733330e+01,6.599213679902440788e+00,-2.692830097964554970e+00,8.110735369387600535e-01,2.000000000000000000e+00
2.082086676165952444e+00,-9.262172910390511049e+00,4.555245910745580495e+00,7.512802187789541009e+00,4.000000000000000000e+00
6.855154614042347383e+00,-3.405962477493058582e+00,-5.568185195631421003e+00,5.824309236586627136e+00,1.000000000000000000e+00
2.708738844385052413e+00,1.506881675438441537e+00,-9.141491712834707073e+00,9.266786574126829601e-01,1.100000000000000000e+01
4.675835390064333907e+00,-5.562603134648832715e+00,-3.984425148170482434e+00,5.173366364174311727e+00,1.000000000000000000e+00
9.431978290555857569e+00,8.364337042395716182e+00,-1.884711622868533443e+00,-2.055820905260331788e+00,2.000000000000000000e+00
-7.364483825737609957e-01,-1.043947784515703603e+01,7.348290471726437900e+00,6.163684601248625050e+00,4.000000000000000000e+00
8.805194688224986521e+00,6.625069986093277130e+00,-3.474267706907544717e+00,8.645042416418653453e-01,2.000000000000000000e+00
-2.264175313346249996e-01,-8.528497301518859430e+00,5.601899590894458214e+00,7.038784659253085607e+00,4.000000000000000000e+00
-2.001738360878621670e+00,9.672306901567119253e-01,-7.046694081212983463e+00,2.310189619067349209e+00,1.200000000000000000e+01
-2.848994966274202234e+00,3.679382158560558835e+00,-8.472695032927703096e+00,-2.260213755406564218e+00,5.000000000000000000e+00
-8.759712651686150764e+00,-5.463263832745886006e+00,-1.058167776741017363e+01,4.379081755127654851e+00,1.000000000000000000e+01
4.529141440815292796e+00,-4.581257126039064431e+00,-3.813876532251734286e+00,7.715684175317737648e+00,1.000000000000000000e+00
-8.754017284678331734e+00,-6.114319685400294802e+00,-1.027242067182735674e+01,3.425317096870985623e+00,1.000000000000000000e+01
3.694019487050166806e+00,3.529455935697153546e+00,-2.668608668172495868e+00,9.479925454197979384e-02,3.000000000000000000e+00
1.202077519576980835e+00,-1.097492869575451380e+01,3.342511145191540578e+00,9.064364156719639354e+00,1.300000000000000000e+01
7.641910704906799134e-01,-1.074865101911572296e+01,3.425060826202366737e+00,8.255936918679831038e+00,1.300000000000000000e+01
-1.972908728315753368e+00,3.260583022735423775e+00,-8.580134733842273320e+00,-2.910190032231965596e+00,5.000000000000000000e+00
-4.125138665637315682e+00,2.004337266564540698e+00,7.990938013908829518e+00,-2.545057213537976981e+00,7.000000000000000000e+00
-2.854966650015709373e+00,1.040196569980888164e+00,-6.483403316288532281e+00,-3.614906740967578358e+00,5.000000000000000000e+00
-8.953991700893007888e+00,-5.358183205905004520e+00,-8.992961575774252481e+00,5.383431301250935164e+00,1.000000000000000000e+01
1.743014337745847575e+00,1.657521977476518860e+00,-8.601539142514639025e+00,4.016580680742897203e-01,1.100000000000000000e+01
2.218135717372399451e+00,-9.155092478238175957e+00,2.744485702807474503e+00,9.395836471345292651e+00,1.300000000000000000e+01
-5.354124604472777271e+00,8.363816779972276905e+00,-1.072572335184484027e+00,8.221908311984424955e+00,9.000000000000000000e+00
-3.752375955328126622e+00,-1.175342797397885608e+00,-8.861653289365300168e+00,2.501541973623151449e+00,1.200000000000000000e+01
7.064383646092078806e+00,9.211333277981548662e+00,-2.295205332459351766e+00,-1.060526773002256895e-01,2.000000000000000000e+00
-8.541114721391149800e+00,-6.708239804342726487e+00,-9.605216367323819782e+00,3.735328882023877028e+00,1.000000000000000000e+01
-9.179459816654194526e+00,-6.572955558976810941e+00,-9.122208603991252218e+00,2.807676425409751264e+00,1.000000000000000000e+01
1.183137065143710753e+00,-8.731955027921973311e+00,6.311821352413820918e+00,6.780763241841608391e+00,4.000000000000000000e+00
1.972794453803729642e+00,-9.189731561077179478e+00,5.642770652053930469e+00,7.282020339999911052e+00,4.000000000000000000e+00
9.707583879855519626e+00,6.955678606367167838e+00,-2.761990801874754542e+00,9.759474222167581203e-01,2.000000000000000000e+00
6.670389057434068292e+00,8.935779770897324781e+00,8.939641528964306971e+00,5.248972291656122557e+00,1.400000000000000000e+01
5.756595482306239298e-01,2.637202004215724593e-01,-9.366191764545373388e+00,1.241979258699074329e+00,1.100000000000000000e+01
9.427745624083289755e+00,7.458358376356837738e+00,-2.892572725260990296e+00,1.504748003628029185e+00,2.000000000000000000e+00
6.061259503582023395e-02,-1.033373696077193493e+01,5.066280774217621463e+00,7.829722906537412541e+00,4.000000000000000000e+00
-2.984963983432807666e+00,3.550358936758777340e+00,-8.432270170717124813e+00,-1.826861579786882128e+00,5.000000000000000000e+00
-2.577418296549697008e+00,2.638814421323521398e+00,-7.523482136660964770e+00,-2.764416944828707479e+00,5.000000000000000000e+00
-2.231954516385087572e+00,-1.900828340690913221e-02,-7.373543775513747178e+00,2.174685776312848873e+00,1.200000000000000000e+01
-2.774123886421219431e+00,1.638684108032775644e+00,-8.823900817038389022e+00,-1.940872487599163199e+00,5.000000000000000000e+00
1.406486699347742286e+00,-8.892870590767833150e+00,3.538418453248885598e+00,7.249388695961985540e+00,1.300000000000000000e+01
-3.184774790986389270e+00,1.515620297230134694e+00,5.665007207591084892e+00,-1.984713351721477004e+00,7.000000000000000000e+00
6.726811188067643776e+00,-7.353096247175234801e+00,4.128293398922771473e+00,3.608760372624197021e+00,8.000000000000000000e+00
1.480279357445037913e+00,-9.029041369702580866e+00,2.386426423157951060e+00,9.331337583913795086e+00,1.300000000000000000e+01
-4.703989890421338416e+00,1.376456440589299168e+00,7.513978172719030013e+00,-2.100914777230982189e-01,7.000000000000000000e+00
-4.846017490366638647e-01,-9.687103082781932883e+00,4.861252261351962645e+00,7.901415456398431125e+00,4.000000000000000000e+00
-6.227697643592294163e+00,2.001693081945902009e+00,-1.995967311132194277e+00,4.715914424199550758e+00,0.000000000000000000e+00
9.196203330393993625e+00,3.053843946179594315e+00,-3.923185841982098410e+00,5.996366932197941146e+00,6.000000000000000000e+00
7.168818020284964732e+00,3.074634018240934186e+00,-2.563987082100107173e+00,5.554737318043823535e+00,6.000000000000000000e+00
5.744118016191518628e+00,9.014957588546874234e+00,8.352791432394507609e+00,5.437058842377067158e+00,1.400000000000000000e+01
6.425694734964758403e+00,-5.939990932365214249e+00,-5.075404637636393268e+00,5.332554164582036016e+00,1.000000000000000000e+00
9.245786545650876320e+00,7.610998475389618712e+00,-2.636718229277836389e+00,1.210097176038340328e+00,2.000000000000000000e+00
-3.697422597379445453e+00,1.656360009371243613e+00,8.829895825569344936e+00,-4.604768426360441591e-01,7.000000000000000000e+00
8.590990774348830072e+00,8.162129528153084124e+00,-1.890330324145181429e+00,-8.198979682389427592e-02,2.000000000000000000e+00
4.430437268348127233e+00,9.770335181172194794e+00,9.460701368637906228e+00,6.651707970660100777e+00,1.400000000000000000e+01
2.227882439459909047e+00,1.962398625265738383e+00,-1.087695035228233209e+01,1.799257029313820588e+00,1.100000000000000000e+01
4.693503940583120482e+00,-7.810321910224150344e+00,3.444289969139620045e+00,5.200607633447913436e+00,8.000000000000000000e+00
1.573975413314060212e+00,-8.424466412943164784e+00,2.269986137767651790e+00,7.688498485304407382e+00,1.300000000000000000e+01
5.958323956385994435e+00,-4.595773466110687266e+00,-4.846726747856295425e+00,6.317096968002516633e+00,1.000000000000000000e+00
6.362304675166474688e+00,1.068182762015478460e+01,9.923451146894297636e+00,4.980534435579308195e+00,1.400000000000000000e+01
6.743668186447788315e+00,-7.262908578074867449e+00,5.085091594445515284e+00,3.353780646266906640e+00,8.000000000000000000e+00
1.086085904135687308e+01,7.534897111426601235e+00,-3.536662644400535793e+00,-2.648081985890928247e-01,2.000000000000000000e+00
-2.451760323212920145e+00,2.636394042092148560e+00,-7.721832858789461795e+00,-1.651692376094147097e+00,5.000000000000000000e+00
1.095357885118309893e+00,-7.790118544839221393e+00,5.732418756838101537e+00,6.649084748379729959e+00,4.000000000000000000e+00
6.783905965398209226e+00,-7.233897850837906596e+00,5.019749516497867603e+00,3.286630181959202979e+00,8.000000000000000000e+00
-4.902983402945542579e+00,1.612801151207498229e+00,7.059703902433244416e+00,-2.135875533530896320e+00,7.000000000000000000e+00
-3.402327320843415492e+00,8.860560528208643039e-01,7.724085391221240826e+00,-1.328370704970717409e+00,7.000000000000000000e+00
-6.057864373197118013e+00,2.263760235290656286e+00,4.535082910171315262e-01,5.804990421682448165e+00,0.000000000000000000e+00
2.086326013032673565e-01,-9.964812689778918653e+00,4.773997283704183303e+00,8.549174289964209805e+00,4.000000000000000000e+00
-3.876448380434613927e+00,3.084725975068822734e+00,8.382029668313947468e+00,-1.082926325547853175e+00,7.000000000000000000e+00
9.950724989569188494e-01,-9.673218005132564912e+00,2.171869017772353860e+00,8.348393459518772985e+00,1.300000000000000000e+01
-1.154386453724559836e+00,-9.288782297160954826e+00,6.170579522022706875e+00,7.155629316342673185e+00,4.000000000000000000e+00
-9.154500815317433648e+00,-6.425875492340412443e+00,-7.718593132892728192e+00,4.222703839629533107e+00,1.000000000000000000e+01
-7.126029985755730323e+00,1.968685042278838004e+00,-1.577049094683462549e+00,4.566535887524967308e+00,0.000000000000000000e+00
6.936462320829267725e+00,-6.259662494697067814e+00,5.292752036224189105e+00,3.692671155917750525e+00,8.000000000000000000e+00
-4.144648872694057573e+00,1.150207228855792074e+00,-6.837781073803908427e+00,6.065764903961123888e-01,1.200000000000000000e+01
-2.586753550754993025e+00,3.235959986376987452e+00,-9.335872928836941753e+00,-2.411697533003696492e+00,5.000000000000000000e+00
3.258419427629800413e+00,3.394903691719017402e+00,-8.321732591564774406e-01,9.848609554577913983e-01,3.000000000000000000e+00
4.036378565914453986e+00,1.526708406185920186e+00,-9.260565493010506799e+00,1.182220065243189122e+00,1.100000000000000000e+01
6.015371505620938919e+00,-6.820194502187050034e+00,4.464823399009076432e+00,3.647222854091875188e+00,8.000000000000000000e+00
-9.706551331329190901e+00,-7.321563262859823951e+00,-9.266592884061177315e+00,4.901546049943283911e+00,1.000000000000000000e+01
6.381919276858559975e+00,9.915106302715296138e+00,9.123395350718224606e+00,6.712275599762246969e+00,1.400000000000000000e+01
-8.044553424130336694e+00,-6.707642790197872351e+00,-9.494191735347278893e+00,3.534579025994700974e+00,1.000000000000000000e+01
5.464556872602057247e+00,-3.909846697210237032e+00,-4.028695446611667563e+00,5.114968941257039603e+00,1.000000000000000000e+00
5.071307062166734436e-01,-9.262648192129177005e+00,2.014661130446337545e+00,8.020697971149512995e+00,1.300000000000000000e+01
5.704632456156801368e+00,-4.200598146265381416e+00,-4.259087642484467473e+00,6.489970226119444519e+00,1.000000000000000000e+00
-9.227428167561875227e+00,-6.368223878340973698e+00,-8.205842650014666617e+00,3.403300531623942415e+00,1.000000000000000000e+01
2.965408264472198852e+00,4.343496921899259178e+00,-2.249730403012894620e+00,2.514951799053085857e+00,3.000000000000000000e+00
-1.290984746210666501e+00,3.266040475879507188e+00,-9.251469804757812554e+00,-2.998441233063834588e+00,5.000000000000000000e+00
-3.909150705202545595e+00,2.171951268936864743e+00,7.653162872286071838e+00,-6.796605353812068540e-01,7.000000000000000000e+00
-5.860608041070912044e+00,3.100395719808935802e+00,-1.792477077802517194e+00,6.552934339246688111e+00,0.000000000000000000e+00
-4.533977459696710177e+00,9.526357158466995045e+00,-1.201352812645031687e+00,8.309037920816493283e+00,9.000000000000000000e+00
-9.276362331368307679e+00,-4.963506343669555676e+00,-8.320577399312291789e+00,4.098061381992904373e+00,1.000000000000000000e+01
-6.934912558661815440e-02,-9.319236376002269395e+00,5.433660992567344472e+00,7.248321303238086877e+00,4.000000000000000000e+00
8.605299948774124408e-01,-1.007228428094632555e+01,3.072039482092771667e+00,7.637807890994875670e+00,1.300000000000000000e+01
5.661361819738807810e+00,-6.965387029616927350e+00,3.236352964231067553e+00,4.745898465104199104e+00,8.000000000000000000e+00
1.484022621657463681e+00,-1.000930288159860915e+01,2.148095847141559211e+00,8.146053390714170561e+00,1.300000000000000000e+01
-3.009562491876056178e+00,8.538040509942600442e-01,-7.706550545125451457e+00,2.381137994140525294e+00,1.200000000000000000e+01
1.993535036810162087e+00,1.054972156640608727e+00,-9.104902415060491805e+00,1.065780343553450749e+00,1.100000000000000000e+01
-4.374992641602749366e+00,7.645611886319493289e-01,7.872631382612502726e+00,3.877243463817816593e-01,7.000000000000000000e+00
5.107065760893112483e+00,-7.459698943921559966e+00,1.729560968890536898e+00,4.012782694132623007e+00,8.000000000000000000e+00
-4.389546501646220733e+00,9.558783647001195760e+00,-6.681319830014288419e-01,7.639997222492377560e+00,9.000000000000000000e+00
-3.502943837766918200e+00,1.259239625386787020e+00,7.741289812621493738e+00,-3.075651717125799101e-01,7.000000000000000000e+00
-7.973640621868431033e+00,-6.292976906576391194e+00,-8.694305475201323574e+00,4.317553148922849360e+00,1.000000000000000000e+01
6.938900242906569815e+00,-5.651346102143703476e+00,4.329044101341575690e+00,3.436400914769136783e+00,8.000000000000000000e+00
8.681490881007663418e+00,3.893978710951139011e+00,-2.092578511247110473e+00,6.014403181604139448e+00,6.000000000000000000e+00
-4.678570142716150571e+00,1.072356281219632557e+00,-2.371112856452291417e+00,5.808596623336962139e+00,0.000000000000000000e+00
-7.557890091998467952e+00,3.410482384720248561e+00,-6.074968843154119336e-01,5.403323047037481786e+00,0.000000000000000000e+00
8.294368302819750127e+00,7.809220503644269229e+00,-4.294276306766930063e+00,-1.384260973034926456e-01,2.000000000000000000e+00
6.125584876322611727e+00,-4.388083989105251881e+00,-3.597707009760664487e+00,5.646225904081417113e+00,1.000000000000000000e+00
-8.978743320705664388e+00,-7.212765802674838689e+00,-9.235885886678719459e+00,2.668382877438927991e+00,1.000000000000000000e+01
4.261909743844134901e+00,3.612516501449987594e+00,-3.860751302936951124e+00,-7.222845055803395198e-02,3.000000000000000000e+00
3.394825634180163920e+00,1.047355214219061192e-01,-1.172032237026344959e+01,1.388855966903922878e+00,1.100000000000000000e+01
5.202849758205538855e+00,-4.878771152282264545e+00,-5.846168231480105781e+00,6.013794828497916356e+00,1.000000000000000000e+00
2.273903895851716594e+00,4.298215754198820626e+00,-2.248206189481169570e+00,1.183876369541429163e+00,3.000000000000000000e+00
-3.465790033413012949e+00,2.349392846898456177e+00,-8.610013657719427727e+00,-2.930702221441875643e+00,5.000000000000000000e+00
1.604851127537822775e+00,-2.888467792384370458e-01,-8.774275908713647709e+00,1.587313263533363550e+00,1.100000000000000000e+01
-8.299349411767929396e+00,-4.694326700304074507e+00,-7.794433284079823387e+00,5.189209692104184590e+00,1.000000000000000000e+01
6.454935145509183236e+00,-7.194200366756102305e+00,4.533344714817785004e+00,3.968764559256866775e+00,8.000000000000000000e+00
1.380687937181434455e+00,-1.002861777137814059e+01,2.931777164871307129e+00,7.944277934437375066e+00,1.300000000000000000e+01
-5.251041991341742765e+00,7.625031971701302425e+00,-1.974755033330974463e+00,8.643621798753247987e+00,9.000000000000000000e+00
-4.197609742608853445e+00,-9.502180648997931023e-01,-8.019466991249244003e+00,1.849282017833435710e+00,1.200000000000000000e+01
6.382174327923155477e-02,-1.063290290326372300e+01,5.504949505540118082e+00,5.956470506190647107e+00,4.000000000000000000e+00
6.151854207101083105e+00,9.173483383127114976e+00,9.979037505530236274e+00,5.996165494795107520e+00,1.400000000000000000e+01
7.767091768004785735e-01,8.514570741814180277e-01,-9.274341233715642119e+00,2.216252286708657593e+00,1.100000000000000000e+01
3.728686203229727880e+00,9.109412794349868392e+00,8.644635759142639486e+00,6.240918869216440790e+00,1.400000000000000000e+01
-4.613349289709418599e+00,-1.241188866552966896e+00,-7.208963503730854150e+00,2.174356801709274034e+00,1.200000000000000000e+01
-3.006793964597607616e+00,1.420414075380421526e+00,7.633292593185863062e+00,1.786114501715665437e-01,7.000000000000000000e+00
-6.126574662034538932e+00,8.962343291095368869e+00,-9.635948612991943607e-01,8.073580189197812729e+00,9.000000000000000000e+00
9.495655410299789878e+00,3.123117841552315976e+00,-2.092035350294731533e+00,6.045585845163936156e+00,6.000000000000000000e+00
-1.045490055624632397e+01,-6.680396751310789583e+00,-8.800258114492129025e+00,3.486451411973094050e+00,1.000000000000000000e+01
-2.538778867330464983e+00,8.593402823104269173e-01,-7.855406166766922382e+00,5.115664028206448055e-01,1.200000000000000000e+01
-5.727234270936582661e+00,7.415237534584225187e+00,-1.028018820425301350e+00,8.777570652463259293e+00,9.000000000000000000e+00
5.279000800728088194e+00,-5.457797124914466558e+00,-5.193242126735570174e+00,5.159621100765159341e+00,1.000000000000000000e+00
-1.954189098087072418e-01,-1.015539798033424645e+01,5.389474066838619848e+00,7.334846164109343647e+00,4.000000000000000000e+00
-3.241884251629802094e+00,1.443298751265054802e+00,-9.264207255925443363e+00,2.304273941335721165e+00,1.200000000000000000e+01
-3.542279269859492263e+00,2.511616913239031135e+00,-9.892473359639595287e+00,-2.182446156115656954e+00,5.000000000000000000e+00
7.586788709944746856e+00,2.339076295179272513e+00,-2.749728638496586886e+00,6.033255661322803221e+00,6.000000000000000000e+00
1.176673847213627555e+00,-9.675657791892154691e+00,5.405457965509575580e+00,6.907142324628344099e+00,4.000000000000000000e+00
6.483084351762588682e+00,-4.888685515563641282e+00,-3.866163822859113974e+00,6.045668716424646760e+00,1.000000000000000000e+00
3.706508215916936244e+00,2.910177452541429233e+00,-1.478271042584720751e+00,5.479465838708758030e-01,3.000000000000000000e+00
-8.554180532590827113e+00,-5.056355563638244455e+00,-7.450659792141698823e+00,3.505066963622640586e+00,1.000000000000000000e+01
-3.124493674200282012e+00,1.937209176146135636e+00,-8.613008959587995506e+00,-3.534992813667146017e+00,5.000000000000000000e+00
-3.355646269267160697e+00,5.024966974494160521e-01,7.622671994294309528e+00,-8.659222948157745403e-01,7.000000000000000000e+00
-2.759853583324605619e+00,3.427164627834241806e+00,-7.917330558226692183e+00,-3.314456785602402977e+00,5.000000000000000000e+00
5.408847870002208680e+00,-3.002405358682089798e+00,-4.652020732079535037e+00,5.298378974558845655e+00,1.000000000000000000e+00
2.210912713174930211e+00,4.426341280907331921e+00,-3.131555566844800520e+00,1.431697700255673222e+00,3.000000000000000000e+00
