f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
-5.352526465230109665e+00,3.809900296780535989e+00,-1.221795658307617050e+00,5.806245287425975121e+00,5.831060207738449463e+00,-4.789341689504404087e+00,-4.139166888114217180e+00,6.797329871610610752e+00,9.580265907361720679e+00,5.943242395600422334e+00,-2.441406578636439839e+00,-2.636354409978337032e-01,3.311666317993609887e+00,3.360457830909387322e+00,-3.225598010256978565e+00,2.068525452485189486e+00,0.000000000000000000e+00
1.248922886664897591e+00,5.180087120486536634e+00,-8.577304487769223940e+00,4.184828460572815878e+00,6.012417415436797086e+00,3.292975599070480985e+00,5.199987940841839240e+00,1.639992884850490107e+00,9.058118737373160201e+00,-8.124758763714984511e+00,-1.023667935350453284e+01,1.892030193565803264e+00,-6.645481179122897153e+00,8.557261829129076958e+00,-3.307949206420815358e+00,-5.626036847477429603e+00,6.000000000000000000e+00
-9.700184291747051546e+00,-4.709035654882265831e+00,4.535454311769754554e+00,-6.008006717092333915e+00,9.043286410028926747e-01,-3.281581274978304208e+00,9.835717140249455426e+00,2.400432050794377936e+00,-3.220594495448882100e+00,-6.352205578403255615e+00,5.058770454601507538e+00,5.549255063468089944e+00,4.687555835823431494e+00,7.153660896072921993e+00,2.851433702885118215e+00,9.978033028017341266e-01,9.000000000000000000e+00
4.764848345626668369e+00,-6.525712089372684765e+00,4.542323020439649639e+00,3.553764879069425842e+00,-6.153863156040656257e+00,8.214441490228129084e+00,-5.441473365236274562e-01,8.895270937968019709e+00,-8.163630555100992225e+00,-7.828771665816629088e+00,-8.974997785588232802e+00,4.061106513276345531e+00,1.411258711125513265e+00,-9.447149453066616687e-02,-8.565350181805698071e+00,1.810765890343125628e+00,2.000000000000000000e+00
-8.253021615128579569e+00,-8.797589378175031172e+00,-2.747528917504943546e+00,1.323687583530556822e+00,7.840059126813155643e+00,-5.127338748335057872e+00,-6.407689077042036274e+00,-5.326001485615945441e+00,9.985585751119074871e+00,-5.275943100635295480e+00,-3.404063573797340592e+00,2.880036203754956503e+00,-9.918645197650242551e+00,8.551552907108051826e+00,9.690529868955939818e+00,1.815233747162265043e+00,8.000000000000000000e+00
-5.768543969929396109e-01,7.847187261159808358e+00,7.985135877756521339e+00,-5.416038924933140208e+00,-2.899212785966189809e+00,-5.485910754100276066e+00,8.350114870478499540e+00,4.807042554896023390e+00,5.511281632658234564e+00,8.783545356876071963e+00,5.129622159077759314e+00,1.275643944490473025e+00,-3.945538724448502066e+00,-7.126095046165288771e+00,-3.267176883333477555e+00,1.989100441655319296e+00,7.000000000000000000e+00
1.015057940376451251e+00,6.057668200869406938e+00,-9.959852288456458425e+00,3.258246929656580360e+00,4.799152257537821598e+00,2.847546212601840487e+00,7.485603381953669810e+00,1.734729933710670080e+00,1.039941068571291183e+01,-7.404328404209549852e+00,-9.562140426009342775e+00,3.318485503729676545e+00,-7.812667691710385220e+00,7.495164362535253311e+00,-4.448008003200671467e+00,-6.869001615434507713e+00,6.000000000000000000e+00
-8.169775566501810360e+00,-7.743018762540730293e+00,-2.977837023869514432e+00,2.248333999099115132e+00,7.071387576416362286e+00,-4.726741632395439652e+00,-6.924522518589579789e+00,-6.967501922170312945e+00,9.449902352793717597e+00,-6.743829010053975281e+00,-2.310859784511444914e+00,2.115557149317538244e+00,-8.681907533474715777e+00,9.053472592762041415e+00,9.196645671431239677e+00,2.627805548864554197e+00,8.000000000000000000e+00
-3.159149940766373454e+00,-1.102404781913586618e+01,6.298055563148219349e-02,1.088003531644316446e+01,-7.878302245790606229e+00,-6.712406652273659624e+00,6.322250796430254560e+00,1.755087220737814757e+00,-8.592077986971977666e-01,-6.728405304029939415e+00,-6.387898446344177472e+00,7.154270202727161632e+00,-2.607565994077795324e+00,4.575600902745490250e-01,-9.943618679546309735e+00,-3.562883270595690544e+00,4.000000000000000000e+00
-8.414740772107547784e+00,-7.914182664806900469e+00,-4.265977239060711135e+00,1.897270714042783135e+00,7.396444838319692572e+00,-4.328528121034577403e+00,-5.701360535549721220e+00,-6.127864622004592476e+00,8.966405721988612854e+00,-8.205476260848643122e+00,-4.525382321333397684e+00,1.404360219370760943e+00,-9.602554509433275598e+00,8.488592488987494633e+00,1.054188080448827947e+01,-7.723011148461904618e-01,8.000000000000000000e+00
6.126098284355708579e+00,-7.807992424348488392e+00,3.712399556298302983e+00,4.500542753810497842e+00,-5.129093535673769466e+00,1.020418953837578613e+01,-1.907752715636448215e+00,8.689817487722544698e+00,-9.976636993797322717e+00,-6.163747931447465689e+00,-9.674555767996608324e+00,3.074271127826798455e+00,1.509741383693380623e+00,5.772442557426276100e-01,-9.753497615181270675e+00,1.214811788598159747e+00,2.000000000000000000e+00
-1.309117155033252544e-01,-9.404386485188329203e+00,5.239930791688126810e+00,8.279316770142070681e+00,-3.623622369918672703e+00,3.325351437806205901e+00,-1.021454108367398561e+01,-2.414527927770447224e+00,9.318752327283512216e+00,2.777341725394034455e+00,-1.831083805870163950e+00,5.431542462634726398e+00,-3.816491253782423598e+00,8.031149031859904364e-01,7.611501705815521213e+00,-8.154297700580765973e-01,1.000000000000000000e+00
-7.991754164895870538e+00,-3.487571164099276366e+00,4.203150855874005387e+00,-5.782678008769365441e+00,9.553260797541505145e-01,-5.003217167717230573e+00,8.963793005634730804e+00,4.722702016782973189e+00,-5.958773149258123070e+00,-7.268318256388362819e+00,5.484263905162505282e+00,4.874510853812379807e+00,5.131233212668192323e+00,8.347275058691352001e+00,3.804370346875415976e+00,2.239308497005236376e+00,9.000000000000000000e+00
-2.440696029851182836e+00,-7.921851808379136717e-01,-7.393787945630256431e+00,2.627677409234259187e+00,7.993335308436365638e-01,-8.710161921338194446e+00,3.301714266474949255e+00,7.896960207219012595e+00,6.894956433909820603e+00,1.001432760871254679e+01,1.053893609376788909e+01,5.389233111753888750e+00,-4.223540407895201021e+00,1.784298102409020759e+00,2.986075832737040692e-01,-4.367890295535566736e+00,3.000000000000000000e+00
-8.563732960399841332e-01,8.979477649517637161e+00,6.753402985030188432e+00,-5.131934181013765972e+00,-2.622751143597146672e+00,-5.723694462588500009e+00,8.321700723426852520e+00,6.040551686239036044e+00,5.114657348962206918e+00,8.560583939409355025e+00,6.363357487589125228e+00,2.496259267106007762e+00,-5.154911348252754877e+00,-7.949539245785254948e+00,-3.559591509825307920e+00,3.411604368101649687e+00,7.000000000000000000e+00
-4.628700706169056600e-01,-9.942338888134003128e+00,5.747910492508180980e+00,6.913831752538280639e+00,-1.471632040694923038e+00,2.749665936006065348e+00,-7.863214250531146199e+00,-2.108822674198981506e+00,9.177822195663958738e+00,3.105840059169044043e+00,-1.043967941415587353e+00,4.230844811831675933e+00,-5.567348638241517378e+00,9.501531653763202190e-01,8.220560687961564028e+00,-1.331392451404920685e+00,1.000000000000000000e+00
5.654222055959544413e+00,-7.703440508873174331e+00,4.469944339128698374e+00,2.502501846428412335e+00,-5.566673159076994004e+00,8.637338731303922046e+00,2.030935374277105243e-01,7.428622384678480017e+00,-8.337586325293685263e+00,-6.685932202362586452e+00,-8.834261466085404635e+00,3.273851401086171009e+00,2.303952314916300814e+00,1.141479550044855795e+00,-9.542959476948780662e+00,1.295770266503433410e+00,2.000000000000000000e+00
-7.606158888296834064e+00,-2.904080840471572333e+00,4.496339110791235605e+00,-6.701008696240941198e+00,-2.533599468192717641e-01,-3.742342969683515541e+00,9.868360177379821963e+00,2.829386046009220834e+00,-5.478370584752218164e+00,-8.496446478720427464e+00,4.794213956517966224e+00,5.502429543099019327e+00,5.202265131551112809e+00,7.495745862104469026e+00,4.160666853415055932e+00,8.623942344269935889e-01,9.000000000000000000e+00
-1.197637133877660798e+00,7.816810922975092168e+00,7.895506528486056830e+00,-6.262605021424712426e+00,-2.439124971245790086e+00,-6.350570770647801844e+00,7.608548976834557998e+00,4.386841232310453087e+00,3.902766778023889938e+00,7.554836722597229937e+00,6.421270362850957092e+00,1.758060119157622836e+00,-4.065823655429626093e+00,-6.914731727914912973e+00,-3.060451333755822123e+00,3.425643827456578805e+00,7.000000000000000000e+00
-1.769685919631383442e+00,-1.002289236945323836e+01,-1.478664973084667489e+00,9.652695833357347155e+00,-7.708462702385751264e+00,-8.146096845698176381e+00,4.743393232031170470e+00,8.866360951404788082e-01,-2.332921468035179302e+00,-8.043219816811827627e+00,-4.441810562421641073e+00,9.587964703323549998e+00,-2.008493109941968502e+00,1.126416003860906123e+00,-1.081910638958624560e+01,-4.156327827916823203e+00,4.000000000000000000e+00
-7.212617677710313480e+00,-2.846529120248114886e+00,4.308696041518128794e+00,-8.354307785059726044e+00,2.970359525323147398e+00,-5.116142539382996901e+00,1.060598309049122889e+01,2.676661282848426193e+00,-5.156219732148051627e+00,-7.535751758530119915e+00,6.121439268904068420e+00,5.870899135141327996e+00,5.768011859282546894e+00,7.370535889861566936e+00,2.188722680204629789e+00,1.216761337587578984e+00,9.000000000000000000e+00
-8.297226517655053257e+00,-4.212579034845817638e+00,4.515082436757830386e+00,-8.344149413437332186e+00,6.875613498912673816e-01,-4.789936084427377061e+00,8.697429684208735523e+00,2.197928522784489136e+00,-4.972450093439213070e+00,-7.945467866598856510e+00,5.548677228548284823e+00,5.778047266844439811e+00,4.798018967826571668e+00,8.944739802378270710e+00,1.920846576954599039e+00,2.517543765955093882e+00,9.000000000000000000e+00
-3.080398962469574009e+00,-8.041722545734071304e+00,-1.735490859167434508e+00,8.413410667152783518e+00,-8.093592806479296797e+00,-6.936332079801735162e+00,4.190854110893245554e+00,3.157419086389404050e+00,-1.549335095438970189e+00,-6.876526889765083084e+00,-4.997734334378235665e+00,8.376700548870351426e+00,-1.301701193875604456e+00,3.545361301272080823e-01,-1.014236409905861791e+01,-3.551708153975825066e+00,4.000000000000000000e+00
-8.529061505432482093e+00,-4.397395825315495443e+00,4.699979248229331219e+00,-5.380128563842168532e+00,1.090622054571677380e+00,-4.286880225695815838e+00,1.071364787635969229e+01,3.993005799480725759e+00,-4.984568053924507858e+00,-9.293658728881853293e+00,5.404950580773513202e+00,4.823090017509278127e+00,4.136302015465893156e+00,8.614691954564777987e+00,1.912013398445661982e+00,1.759810698943131690e-01,9.000000000000000000e+00
-1.024441094926387308e+01,-1.031350256276175514e+01,-4.555940849941539028e+00,2.600613592417832187e+00,9.037120491338836104e+00,-4.242748175114954279e+00,-6.293091369792753298e+00,-8.739127951600696775e+00,9.462479847930771015e+00,-5.994769489887543656e+00,-4.763074004174375986e+00,1.729873510667154779e-01,-1.010674900779604890e+01,7.264545370971617011e+00,1.045298025685058008e+01,1.189120015434703248e+00,8.000000000000000000e+00
-1.824365333505201470e+00,-9.285141437906959894e+00,-7.200720785225389609e-01,1.005104982694806992e+01,-8.547837854224324516e+00,-8.467570283372472417e+00,5.390144525874920767e+00,2.672146499269616449e+00,3.021772487874191393e-01,-7.140260496781484001e+00,-6.613843989049068561e+00,8.068825507251684570e+00,-1.663858916175782188e+00,5.823866307904812523e-02,-9.625952610673257581e+00,-4.791656376826997743e+00,4.000000000000000000e+00
-2.886001895154891361e+00,-1.856723069271807747e+00,-6.872356368342920518e+00,1.044655073913087096e+00,1.936109503944668742e+00,-9.905516326233644975e+00,1.388338148462928245e+00,9.323117390356003398e+00,6.142711445739662324e+00,1.086642073783478146e+01,7.869552936211379190e+00,5.532994674181642480e+00,-5.375240330358541208e+00,3.806111643764197527e+00,5.580717408011910408e-01,-6.230820430789988151e+00,3.000000000000000000e+00
-4.772375846584963277e+00,-3.163024466456074713e-01,-7.930291248460223485e+00,2.338172667791513781e+00,1.534069407592714596e+00,-8.567838761117325674e+00,3.329648821655956770e+00,7.337130473280055298e+00,6.881110537332883581e+00,1.027956464271777293e+01,9.891534768474921080e+00,6.302770421921346511e+00,-3.169726287791585939e+00,1.425899595081727034e+00,-1.312361713543038988e+00,-5.871825322895768196e+00,3.000000000000000000e+00
-3.528395395195567552e+00,2.237654203879611559e-01,-7.097982641007936522e+00,1.860553141604067484e+00,1.215741324298631687e+00,-1.065099835574701537e+01,2.828615331513873787e+00,8.117962386862735968e+00,5.332750190436906124e+00,9.853482621233069949e+00,8.046572050889755801e+00,6.244394039820251763e+00,-3.706249283448328935e+00,1.605890202095167529e+00,-2.493436473558513500e-01,-7.344772465604613387e+00,3.000000000000000000e+00
-9.217050495239204722e+00,-9.155420523378538178e+00,-3.343329885213051966e+00,1.439724199252127024e+00,7.984227042946480779e+00,-2.416918656088698381e+00,-6.548073670152517956e+00,-6.633893001036946124e+00,9.799043894515923725e+00,-7.989408233282551564e+00,-4.185989303190207345e+00,7.982074326678568754e-01,-9.114122962013292195e+00,8.839259421613572698e+00,1.028714684557069070e+01,2.541209764394773085e+00,8.000000000000000000e+00
-1.443341594046719356e+00,2.378580037058687591e+00,8.480984602817111195e+00,1.117270602547491443e+00,3.105223393596147741e+00,-9.214907115092644929e+00,4.724072636183198171e+00,6.491782958144961313e+00,3.555773117988985099e+00,1.421349777998928143e-01,-5.691788731459173079e+00,2.514720720845120550e-01,5.470149097456110665e-01,9.268413534370161244e+00,4.929921921973742238e-01,2.130571207767232300e-01,5.000000000000000000e+00
-2.787792380467315478e+00,-9.603736082429838561e+00,-1.670176726251914268e+00,1.077435920595201146e+01,-7.260397027242457391e+00,-8.302280334659636551e+00,5.971337018043765710e+00,4.762029471816866533e-01,-1.115671854886381542e+00,-8.604270266847279913e+00,-4.124454357308513508e+00,7.757801385328174426e+00,-2.215741698623216571e+00,1.971028493960124139e+00,-8.649399226459600243e+00,-3.581933327861882788e+00,4.000000000000000000e+00
-5.387755432736256456e-01,8.851386219353932105e+00,8.583111275514163196e+00,-2.603544678867554030e+00,-3.771612441510503011e+00,-6.142925290474613220e+00,8.510974104198981038e+00,3.455619136291582905e+00,5.733074112204349149e+00,8.210647586006984966e+00,7.568518476835780717e+00,3.127096200911325674e+00,-3.250808857894116333e+00,-7.312076077407372310e+00,-2.958502570391617681e+00,4.299308647340948752e+00,7.000000000000000000e+00
7.093820419958672963e-01,7.262549903860108458e+00,-8.514896575956901970e+00,3.746035165688908819e+00,5.487916882435392552e+00,4.639241659915420257e+00,5.328844557869161669e+00,-1.945897806408192210e-02,9.850309707353206434e+00,-7.287898584892406717e+00,-1.100244961654465925e+01,1.313745518332311235e+00,-6.541601131923920676e+00,8.087263083514800499e+00,-4.326095243793702139e+00,-5.222328730989868717e+00,6.000000000000000000e+00
-8.875978123254433250e-01,2.487025857659550532e+00,7.790024122769807491e+00,1.011914472757482919e+00,3.790738142252310539e+00,-7.950878286495947300e+00,4.536977686867231796e+00,6.400357441510248435e+00,3.669186207898083474e+00,-2.311597989426452671e-01,-6.514074612053303071e+00,1.906844139364384016e+00,1.420140370752673853e+00,1.117295793674142423e+01,-5.334838847762379821e-01,-1.141108408807866681e+00,5.000000000000000000e+00
3.278347576792239870e-01,9.276144925885539294e+00,8.158575377808409357e+00,-5.314080342560356662e+00,-2.082694221861187245e+00,-5.829440991581948062e+00,9.406057356431865912e+00,3.752197157158340790e+00,3.370552421199982440e+00,8.716357522289451154e+00,3.901146643436979922e+00,1.706031581217846149e+00,-5.516588531110210525e+00,-7.130652559636220467e+00,-3.506176413091854904e+00,3.680842777148308542e+00,7.000000000000000000e+00
-8.762203685367763839e+00,-8.897941288894678280e+00,-3.437818219562783550e+00,1.930203219793148239e+00,6.662568329946999768e+00,-5.461024107900113833e+00,-7.028587008126124580e+00,-7.908821945985346602e+00,1.099490268870546927e+01,-7.086028057927140189e+00,-6.144420167453924719e+00,9.031090588543684294e-01,-8.919657235756488944e+00,7.619463682179381081e+00,9.267426265647904060e+00,1.119490522810930866e+00,8.000000000000000000e+00
-5.938419482357550905e+00,3.695242151942911057e+00,7.102026155476295344e-01,4.677637135488123654e+00,6.542320211756386783e+00,-4.836386248391023379e+00,-2.972779276330099307e+00,5.692264558837038635e+00,1.028426083266161939e+01,8.511328675106275554e+00,-1.988365680676327685e+00,-8.521580604115487345e-01,3.710440991999150562e+00,3.541568813876234234e+00,-1.795311372195842914e+00,1.846898734503883865e+00,0.000000000000000000e+00
-2.123869439111313540e+00,-8.354719368243545219e+00,-7.749491847041092285e-01,1.004573002122851300e+01,-7.846540241740656896e+00,-7.219227757570945592e+00,4.566626172623987401e+00,1.592230987415276688e+00,3.660429312370473420e-01,-6.384267718212548459e+00,-5.531031517318204749e+00,7.762556151001075655e+00,-1.845205595158666778e+00,2.317748381458985207e+00,-1.042475949285783088e+01,-3.773703031863496093e+00,4.000000000000000000e+00
-5.886595557224842068e+00,2.221700513782491448e+00,-1.637832093040656023e+00,5.407622394121160525e+00,3.681512981465016487e+00,-3.315323907724816443e+00,-4.420247265972221840e+00,5.809891003559350509e+00,8.150306643593134837e+00,8.949036400806493319e+00,-3.127261567298166511e+00,-6.390638798450883062e-02,3.978261654793967317e+00,4.912260838670301943e+00,-3.142016762136907282e+00,2.069686386283802193e+00,0.000000000000000000e+00
-8.321639476681696124e+00,-3.584911587808341071e+00,5.256076869068603941e+00,-6.604152935347713083e+00,1.023288150005348340e+00,-6.343552183041706982e+00,1.076044302148439513e+01,2.188596402713482547e+00,-4.447931097991032701e+00,-8.257447816970952204e+00,5.813758061042263670e+00,5.471437309883612876e+00,5.475190267964252122e+00,6.910164491162462674e+00,3.521367231810442977e+00,1.447422705787401398e+00,9.000000000000000000e+00
-8.523925002233319503e+00,-1.118317764560657679e+01,-2.073524952518438269e+00,2.058791539075394361e+00,6.462283135939626888e+00,-5.476292945268149026e+00,-6.505142178844605105e+00,-8.554295481694383696e+00,1.020170346377861925e+01,-6.047407581102957508e+00,-4.176122175685632598e+00,1.360925561464350508e+00,-1.101644158124893025e+01,8.819997691402804207e+00,9.619107183358435620e+00,7.022067175843378362e-01,8.000000000000000000e+00
-3.146747152526260027e+00,1.762072302838268989e-01,-7.673083529528966551e+00,2.515013504496784513e+00,3.741140010400236804e-01,-1.132983170822904739e+01,2.110285492527540274e+00,7.607467306715800959e+00,5.459323877865362107e+00,8.148477602840767275e+00,8.810007666254470848e+00,5.154016817077592627e+00,-4.355433568012187173e+00,2.435344609653501635e+00,-2.025086846826083864e+00,-5.297382873696779626e+00,3.000000000000000000e+00
-5.854311351726340540e+00,-2.794407546518026031e+00,4.656502807898665885e+00,-6.569910997630501903e+00,9.478528669591108624e-01,-4.078139621004073234e+00,9.384009982312187859e+00,3.175491396797195165e+00,-4.055778399669849321e+00,-7.731131855797790386e+00,5.739658258512209343e+00,5.889610727749110985e+00,4.604302763685539368e+00,8.802550287277620455e+00,2.897873813464866277e+00,1.073105162984325345e+00,9.000000000000000000e+00
-7.465519327098860458e+00,-9.197783756595674376e+00,-4.364490509728613965e+00,2.326034409809929038e+00,6.712130718969302023e+00,-5.062614837907842613e+00,-7.029764136121003482e+00,-6.724945016384017649e+00,9.984062953587274691e+00,-5.074889355328309648e+00,-2.698878342909710071e+00,1.559038795104068287e+00,-8.027935217974668802e+00,7.757900727658478601e+00,8.584647815791363712e+00,2.461405084252133779e+00,8.000000000000000000e+00
-1.629624404736980670e-01,-9.132750456445162257e+00,6.758277683636589650e+00,7.676929799112079067e+00,-2.818761393282801286e+00,2.489947913822940784e+00,-7.653290025670149710e+00,-1.204368901221109844e+00,9.556311518876519528e+00,3.892563879543189831e+00,-8.484158316194363447e-01,5.375647850941209782e+00,-4.393801758117212408e+00,1.260417205628264314e+00,7.446296478607481006e+00,-4.602553736448855570e-01,1.000000000000000000e+00
7.453948369299509658e+00,-6.761806171766775009e+00,3.819287400927843024e+00,5.262687790513119523e+00,-4.863882211923934662e+00,8.935382463609295556e+00,-1.421083282622385147e+00,7.188135208689300448e+00,-9.859974814160963774e+00,-5.543303172228167597e+00,-9.949943663732506494e+00,3.090347070525214956e+00,1.580994425060220365e+00,7.867423561827675549e-01,-8.202049199360130771e+00,9.623066694381292585e-01,2.000000000000000000e+00
5.204593493246062463e-01,6.182097826143420960e+00,-9.341917164281245078e+00,3.268837351916065614e+00,4.750197983297831605e+00,3.863177271270174185e+00,5.221487420963029535e+00,1.536548424762950393e+00,1.118582197224175268e+01,-7.471625989516723187e+00,-9.660229841572514076e+00,2.142585847851830039e+00,-8.206253681574104064e+00,1.004056062432598218e+01,-3.219139140815444833e+00,-5.924060281306040565e+00,6.000000000000000000e+00
-9.314785481429783687e+00,-8.455639465014435530e+00,-3.849128845427622458e+00,1.377786305991421489e+00,8.292831380711417566e+00,-5.610054250020533928e+00,-6.060299277977981625e+00,-7.380834374637345263e+00,9.927191738328989601e+00,-7.465063059209476215e+00,-4.176964675975039398e+00,1.003406207564339292e+00,-7.618402996007244354e+00,9.084582383958117902e+00,8.861810015680418928e+00,2.444522063795238065e-01,8.000000000000000000e+00
-3.464268692039696340e+00,1.025999823936934729e-01,-8.337946141256253441e+00,1.332824074154463467e+00,1.204302628002303477e+00,-9.344313563553589219e+00,2.754511525353861678e+00,7.541500610209906696e+00,6.718559549060715064e+00,1.069956717733295193e+01,1.020220193160657729e+01,5.870324505954936711e+00,-3.055820553820666419e+00,3.784316504126515213e+00,3.138147061240820213e-02,-5.886953634593639961e+00,3.000000000000000000e+00
5.920116235878656319e+00,-6.487803729358374127e+00,2.703077703910949481e+00,4.662291552342904488e+00,-5.961700478310613782e+00,8.764918971044565410e+00,-1.624551697433465058e+00,8.099618333553376459e+00,-9.992976729899334387e+00,-7.032674742083075081e+00,-8.410058603623504325e+00,5.101493520839916584e+00,1.058154462038407573e-02,1.414841068560251713e+00,-8.275301295028812731e+00,5.354375090861459574e-01,2.000000000000000000e+00
-3.617534371252671299e+00,-5.916582014140248091e-01,-8.998239891842878535e+00,8.513440180807212432e-01,8.230902753124893501e-01,-1.055286670200055532e+01,9.954480020511233818e-01,8.486040476797215959e+00,6.438601025385962906e+00,9.693088022489705580e+00,9.359717980225838119e+00,4.410836669564401902e+00,-2.780218947415609598e+00,1.884412705538196509e+00,5.494451659012606903e-01,-6.547922636840100452e+00,3.000000000000000000e+00
-2.811629385255385749e+00,-9.330768613345522766e+00,-1.280836709752048774e+00,1.073201781856120718e+01,-8.563758522740156920e+00,-6.533880057205756486e+00,4.913730477637097138e+00,1.263708362472893754e+00,1.454400656219809740e-01,-8.349339393764246608e+00,-4.981891560446207734e+00,8.095634378407542187e+00,-1.573400466470583625e+00,7.735215583075445434e-01,-9.555546670021442424e+00,-5.752336885342828054e+00,4.000000000000000000e+00
5.167772530272101150e+00,-5.923068197462947992e+00,5.520789224383158889e+00,3.175125460636398778e+00,-4.955753628902286323e+00,8.090359166305535865e+00,-1.443105891345989100e+00,7.936255525533272071e+00,-8.005438339157032956e+00,-6.928400078367733528e+00,-9.440862219299411606e+00,2.605529028205504360e+00,2.126084351064009947e+00,-8.114644330260172289e-01,-8.691767785463802909e+00,1.970115599343449819e+00,2.000000000000000000e+00
-4.141810953712443677e+00,6.458695507327392171e-01,-8.219888114607687868e+00,1.482936756826387814e+00,-4.004192707267693052e-01,-1.001605262846984168e+01,1.144209298991010648e+00,7.402113764184498734e+00,6.317111418811198753e+00,9.993754160125849495e+00,8.754002370032749170e+00,4.836704552820211056e+00,-5.294072490781038809e+00,3.568388362679341341e+00,7.296787331219301009e-03,-6.786927399127301364e+00,3.000000000000000000e+00
3.694640366476155680e-01,-9.355761433851466080e+00,5.221978560222761523e+00,6.996164114385210020e+00,-2.244830484494575895e+00,1.926165945871585850e+00,-7.489596047720311844e+00,-1.555591209607243286e+00,9.059870635356075397e+00,3.822030253273441591e+00,-2.000385342090444496e+00,6.011866728585744113e+00,-2.261948579715129526e+00,1.825756020093896925e+00,6.635297553146767946e+00,-1.173995891410400727e+00,1.000000000000000000e+00
-1.227123958763393308e+00,2.816954241339348908e+00,8.513708251498826485e+00,2.518419754669917854e+00,3.340684957401855115e+00,-8.278269339379129121e+00,6.858394972040625426e+00,6.730749639731347322e+00,1.548182439964668200e+00,-2.693520923737009465e-01,-6.811571107569275085e+00,6.590444987612009697e-02,2.022548786872969906e+00,1.000017293077026181e+01,-8.406861138189763993e-02,-1.119866516457804995e+00,5.000000000000000000e+00
-5.624814186240737257e+00,1.879201332321911000e+00,-1.163781420889798301e+00,6.663216586022968180e+00,5.377148653750782437e+00,-4.589880127651039032e+00,-4.187768016138214477e+00,5.710794941011941184e+00,7.714443339437952574e+00,6.796006245017807146e+00,-2.000418527891216325e+00,-7.647989909140120446e-01,3.950921816566228095e+00,4.786826011906486045e+00,-1.742583702628243802e+00,1.041176830830336630e+00,0.000000000000000000e+00
-2.649761974147198273e+00,1.005134751529379145e+01,8.369764826282738213e+00,-5.687088452766231761e+00,-3.877507057381591959e+00,-5.275304828228554399e+00,7.668878062154783848e+00,4.342856259782991835e+00,4.005642648884830237e+00,7.311404789730789666e+00,4.580601222791091942e+00,1.753960785694883562e+00,-3.484222069306859293e+00,-6.705870766940227767e+00,-3.308695128612960445e+00,4.290465365436251233e+00,7.000000000000000000e+00
-7.564965800013162323e+00,2.486350635337454040e+00,-8.986665051467794818e-01,5.667124322504315082e+00,5.079106195070901997e+00,-3.830296672809513581e+00,-5.567723468302485657e+00,6.239810347407049207e+00,8.772377855240138800e+00,8.028548800257221174e+00,-4.355258092421608218e+00,-1.357578607779874158e+00,3.277063468403340618e+00,4.955025070181314106e+00,-2.993870157427172440e+00,1.770805979390268181e+00,0.000000000000000000e+00
1.383717505004947945e+00,6.738426492876155471e+00,-9.379848926528261188e+00,3.863328751463424915e+00,6.161838848008611258e+00,1.637541458775969350e+00,5.267510472428803325e+00,1.375198418982616300e+00,9.635791444773071035e+00,-5.838333792683596535e+00,-9.317720805139025231e+00,1.704979535287234560e+00,-7.524921817564405480e+00,8.771447670875113900e+00,-4.378431591038810744e+00,-5.893379220507684479e+00,6.000000000000000000e+00
5.652073923290071633e+00,-7.128601842852363646e+00,2.960648212055408734e+00,3.365909414454293369e+00,-7.564491533707715654e+00,7.935317700508242922e+00,-1.618285422039954735e+00,7.996644968240140372e+00,-9.402543063358873354e+00,-5.220451659382067788e+00,-8.310070264882927660e+00,4.091206541022160081e+00,8.236769382385731308e-01,4.475571932951409315e-01,-8.016060061895071698e+00,1.829554803580898614e+00,2.000000000000000000e+00
-4.553423515876572125e+00,-1.078904659230452534e+00,-8.151794302014229388e+00,3.006288925101804121e+00,1.355561719196076487e+00,-1.146225602603720972e+01,1.346837476596969507e+00,8.357482587771578153e+00,5.449364625089279990e+00,1.073280548389387512e+01,1.052326414811736477e+01,6.607423352987264131e+00,-3.378728804502600269e+00,1.504562600297131958e+00,-1.199920044038668809e+00,-6.546309133661425861e+00,3.000000000000000000e+00
-7.529545958260852601e+00,-9.663692404187720797e+00,-3.298520754550686274e+00,1.412204207611984952e+00,7.004375200852583028e+00,-4.737313473876571202e+00,-6.442858230203548864e+00,-7.065698314825595183e+00,8.430283309974154093e+00,-7.081022374667893970e+00,-3.749437322860557309e+00,6.937077261520069316e-01,-1.029034658166634664e+01,8.041332332123200644e+00,9.868982746027464614e+00,7.971421007299226424e-01,8.000000000000000000e+00
-8.835032336433350508e+00,-8.124981238129580063e+00,-3.950695846552139123e+00,1.447097891807730630e+00,6.869612254591441314e+00,-4.471931444571231928e+00,-6.794501542235128255e+00,-6.813518056895564001e+00,7.951863287929214152e+00,-7.019567760331568707e+00,-3.075714405197680801e+00,9.875191873293771572e-01,-8.337123609763430920e+00,7.613704744920562817e+00,8.427988345678709692e+00,2.076405233287268892e+00,8.000000000000000000e+00
2.810074784305292561e-01,8.117266157646907843e+00,-9.573704688051430267e+00,2.613014345026989371e+00,4.876043148374439973e+00,3.508522622801335089e+00,4.142456225119917512e+00,8.066566919718991535e-01,7.613681200636031932e+00,-6.774107498412840656e+00,-9.514665516324757988e+00,1.601129067899501379e+00,-7.041086784451052516e+00,8.613767134616438170e+00,-2.057337414374325490e+00,-5.823798100416679446e+00,6.000000000000000000e+00
