f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,label
-7.435365512539305222e+00,4.794675305369035634e+00,-8.693711673068321488e+00,-2.115169430301642173e+00,3.377275958994729876e+00,-7.940013237142907521e+00,7.847372356073352151e+00,7.943785924805473186e+00,9.623441055617277584e+00,9.906788847740156001e+00,2.883017331010298001e+00,7.853578285347033727e+00,5.193949525833887471e+00,3.971764830625522880e+00,-8.790116156141797532e+00,-7.787305497408465449e-01,-4.228755256438822663e+00,-4.275998771941766918e+00,-9.032352516507867080e+00,5.945391843721573366e+00,1.065779552702308175e+00,2.875534507756737579e+00,2.687437920373907385e+00,-2.895787770107348891e+00,-1.383613834622344552e+00,-1.135326736159262273e+00,7.758928562097351378e-01,8.130972933746345888e+00,-2.010963804079839878e+00,-1.139794250454857938e+01,7.878911228643820763e+00,8.568102208749079907e+00,6.000000000000000000e+00
-6.655957463285781195e+00,6.419562023618061275e+00,1.785229168947462197e+00,6.285232417104007485e-01,3.367179168113308307e+00,4.610231522156968964e+00,-4.427715348490117719e+00,5.807904704990321854e+00,8.333858978754809854e+00,4.323501699084713046e+00,4.158876394664132725e+00,-7.390097365152707987e-01,5.352582399725255513e+00,3.503748910481547796e+00,-3.426987261461251766e+00,-1.274829588420195670e+00,-1.238055452653830990e+00,-1.086410842730918880e+01,1.809581484993639133e+00,7.237370683620273581e+00,9.764211222550608582e+00,2.762350993097247631e+00,-7.734748985490107920e+00,8.133121015970665724e-01,-9.030792939249034035e+00,-5.920615617123759833e+00,1.387194199905998238e+00,-6.010417135317680071e+00,2.457561894710356132e-01,-3.689246105441233992e-01,8.365064786690439291e+00,3.270427734222167260e+00,8.000000000000000000e+00
7.814763821105628949e+00,-3.999874949838688742e+00,-4.389670776936084984e+00,3.870158621590614967e+00,8.786715391917363505e+00,1.056793741303792089e+01,2.254854843733954173e+00,-3.516639968769862179e+00,8.825834187500012362e-01,6.350392781270677744e+00,2.783557639822177077e+00,-8.102978475693634053e+00,-4.504730655893125046e+00,9.343053132973604846e+00,-1.511884909499523477e+00,2.677307023765908234e+00,5.437468675752258340e-01,-5.317146954534955228e+00,-6.455782637034078952e+00,1.608888019138632774e+00,1.036258029561502525e+01,-1.179257811548561907e+00,5.427496892483021362e+00,-5.828992631313906436e+00,-9.444362836364293301e+00,-6.528904874820267601e+00,-5.613516502313641965e+00,-4.649754342281992692e+00,3.251408373990787859e-01,5.830243538930917069e+00,7.764133557522042040e+00,3.491720383657316074e+00,9.000000000000000000e+00
-5.385281369541942809e+00,3.441091877919393749e+00,-7.301419476417371435e+00,-3.560999677494431026e+00,2.482547485332648129e+00,-8.505322534491602582e+00,6.032542062966397722e+00,9.701879874740843235e+00,1.159167961121033130e+01,7.665320872743938807e+00,2.155949475831220319e+00,9.449586185122978321e+00,4.749949307088551009e+00,2.726855054435528114e+00,-8.934038444127585521e+00,-8.758534522835963454e-01,-3.258006125128368957e+00,-2.321107914397433802e+00,-8.443275058177198034e+00,5.411215461030376872e+00,8.303507519909785195e-01,3.713880179003868243e+00,2.350672047073975257e+00,-2.368439462609463586e+00,-2.830610133395300210e+00,-1.260141432497340341e+00,-1.743324387949238607e+00,1.019044331737160292e+01,-2.864719418366362014e+00,-1.018496178534488195e+01,7.180556718179515130e+00,7.262955251054079575e+00,6.000000000000000000e+00
-1.087321733700143511e+00,3.677947198531194672e+00,-3.846485135236283881e+00,-6.347024928992946791e+00,-5.481269431595563013e+00,-3.767286699135150574e-01,-8.636952651253334778e+00,3.211775989632275952e+00,4.890576530018990731e+00,8.618930823820480924e+00,-2.141934083861211313e+00,-5.028306628816497259e+00,-2.312094199604293632e+00,6.543389094206060186e+00,8.958062909417654041e+00,-1.955241038193520797e+00,-8.086563525972245259e+00,-9.301696271973336039e+00,-8.010472039744254147e+00,1.675609797243267085e+00,-8.120941025732300034e+00,-2.796062067656106542e+00,-7.610794100784097793e+00,2.431580961594170809e+00,-8.492495000156241147e+00,6.276468873420001593e+00,-5.043753637358033615e+00,5.581099487919411573e+00,5.998184722642223576e-01,-8.853094111887161333e+00,3.245400647965546170e-01,2.648873138783725878e+00,7.000000000000000000e+00
7.593366300577953254e+00,-5.974298871419858159e+00,4.463499112069984065e+00,4.599469391994011502e+00,-6.155889104569178372e+00,7.915158194162147609e+00,-2.254783139254745272e+00,8.818190547043144534e+00,-8.869674290709104625e+00,-7.343102531433236102e+00,-1.040349951253009664e+01,3.644293268877055514e+00,3.926005325455099726e-01,1.062399772408573861e+00,-9.255878317238769526e+00,5.043283330968475475e-01,-4.727037674080650120e+00,1.439111513575338286e+00,-7.511793295191655062e+00,2.843892990910744434e+00,1.615771075929074874e+00,-1.113387756814154095e+01,1.799755115708125075e+00,9.805214037602382859e+00,6.440268793705802963e+00,1.019892043871172582e+01,1.056245063270540818e+01,4.621958068346502913e+00,-5.441007160963268419e+00,8.736550785086698578e-01,-5.679323670556337689e-01,-4.616750263605715610e+00,1.000000000000000000e+00
-2.870950522837404151e+00,1.771477984950234674e+00,-2.172194188165740947e+00,-4.068723360746067996e+00,-4.844329195282849554e+00,-2.375354712115983258e+00,-8.024044429689016766e+00,3.253521192582851107e+00,5.206244955468696922e+00,9.507142928509077606e+00,-3.618471308285478472e+00,-3.833314560988947406e+00,-2.807282378079858809e+00,7.241863700273152737e+00,7.293010581733691211e+00,-2.576624022875108277e+00,-9.366441642619690811e+00,-7.206987545836099684e+00,-7.653814513179804102e+00,2.253889003144985637e+00,-6.989558177301342212e+00,-5.278407841401618228e+00,-8.382928540172583709e+00,3.849486406661631666e+00,-1.001272204683314371e+01,7.139232065569965258e+00,-3.865238235865821270e+00,5.730821532846968935e+00,7.131580225814082574e-01,-8.315488132539217148e+00,2.036033265679222826e+00,2.824733378154860475e+00,7.000000000000000000e+00
-6.809712747423219525e+00,3.812719450149990585e+00,8.051203971320985531e+00,7.674334249149492138e+00,8.586374621328031864e+00,5.165237238934986763e+00,1.604144483602119475e+00,-1.708259294143619655e+00,7.885952813555919150e+00,9.963024707098851351e+00,2.099230208616766902e+00,-2.259213900096163741e+00,-3.911250581081307409e+00,7.752410688806804728e+00,-6.053770850572021800e+00,5.396246293421596896e+00,-3.814329706154560462e+00,6.017760807879966478e+00,3.682527685225263081e+00,4.650633558852169891e+00,1.704180388329593843e+00,-2.158360544032378758e+00,7.252923041264580206e+00,2.898955019070128536e+00,-2.796317218252265313e+00,-1.087499364200580310e+01,-3.717827302942696921e+00,2.960640920081115013e+00,-7.606429699175920600e-02,-1.994147873589191766e+00,2.353840282576137088e+00,-7.293961105007253032e+00,5.000000000000000000e+00
6.411278544484848574e+00,-6.640860224844141513e+00,3.565660092199717468e+00,5.246183002653200589e+00,-4.671277796129219340e+00,8.151855050867226282e+00,-7.271111914731442916e-02,8.359017464394769448e+00,-7.440914693692404214e+00,-6.764307917802634407e+00,-8.981454032355093986e+00,2.783582867937403726e+00,2.629227268549190644e+00,2.384809391121481159e+00,-9.888222494602448620e+00,3.976912415321448568e-01,-3.310301646621308880e+00,6.287426893857750443e-01,-8.935244799488176071e+00,1.407162086154372327e+00,2.678666207447051306e-01,-9.504806235422554650e+00,3.239077015239803181e+00,1.008597640817028562e+01,5.045054287954241268e+00,1.007868262768269041e+01,9.331305153630122362e+00,6.309795076965455607e+00,-2.760933534609231632e+00,1.286918259991800539e+00,1.077084539099445459e+00,-6.160626426423108093e+00,1.000000000000000000e+00
7.232537118766126483e+00,-8.117732542409811458e+00,5.100148774065456081e+00,2.722821059785514475e+00,-6.152005817494000439e+00,7.954517248403813134e+00,-6.322787267618631413e-01,8.298822696509979835e+00,-8.142351853773705628e+00,-6.541981739964074727e+00,-8.933989225609803242e+00,3.433685551501822086e+00,1.240919842327270040e+00,2.637002906676041425e-01,-9.276842618007261621e+00,1.613298580346648192e+00,-3.180577280817853847e+00,-3.078082894618131560e-01,-7.704177854499157263e+00,2.155731334856302528e+00,1.313355532432123551e+00,-9.923712649634492067e+00,3.015861299942407925e+00,7.650028424790233927e+00,6.141588165426731472e+00,9.483308419916390619e+00,9.466445502912705479e+00,5.534954058537155497e+00,-6.650334235562286977e+00,1.821721161558471191e+00,7.795314270580644411e-01,-4.892537721025743025e+00,1.000000000000000000e+00
-5.801893739392162352e+00,4.386778578112832783e+00,8.348360107691377152e+00,8.208710294986550693e+00,1.009871428891056588e+01,7.077935385285551106e+00,9.467893515777390245e-01,-1.724999284952343226e+00,7.078575557930445683e+00,9.367491344157789612e+00,1.342107000928325355e+00,-2.544167410860920242e+00,-3.304321951923034018e+00,8.607643803915458136e+00,-5.050569313006636918e+00,4.447654988880601401e+00,-3.261013095436950948e+00,8.003984122499163689e+00,5.918616899199309778e+00,5.368549666405806775e+00,3.032077225804886034e+00,1.236532481276345075e-01,6.843286212826459547e+00,4.248748899228242060e+00,-1.151206890262864491e+00,-8.618644722133062430e+00,-3.254234307925284231e+00,5.414568560793768803e+00,-9.159462520076020464e-01,-2.298291528346399826e+00,2.226929284108224660e+00,-7.552029144814884631e+00,5.000000000000000000e+00
-6.066855163693951170e+00,2.231944576074080810e+00,-1.028539969867509729e+00,5.514820323247903389e+00,4.429789684515473169e+00,-3.730508554307650382e+00,-3.871247827391807839e+00,5.165635210491062779e+00,1.013110612994408477e+01,8.902992758152635133e+00,-3.630995581471475386e+00,3.739840648635915366e-01,3.531836843460595787e+00,5.016196508679312771e+00,-2.656522963300858908e+00,1.863015270285798941e+00,-6.542307120218602279e-01,-9.479327019291899248e+00,4.507369483864663628e+00,6.408558423515234637e+00,-2.831507474533116131e+00,3.762104852367857077e+00,-8.473686325783239326e+00,-1.757104033540918930e+00,8.626171973880239818e+00,3.267363187320777573e+00,-1.522547154733356667e+00,5.800883940462957078e+00,-5.530514953127756428e+00,1.583737125904414178e+00,6.012869969438051854e+00,4.739799337871088980e-01,0.000000000000000000e+00
7.693253110874230138e+00,-5.146704415647099573e+00,-5.357875502473964602e+00,4.181927171866981929e+00,9.296613857261963432e+00,1.039078286600669365e+01,3.165169415536721154e+00,-2.721046629035003939e+00,2.288659678350720483e+00,6.905218444972545555e+00,2.864403959989739512e+00,-7.265784928469824600e+00,-4.416711892040885878e+00,1.028611668919375610e+01,-3.550519890551095070e+00,1.788618624264631585e+00,9.827748915688718778e-01,-5.572568391284795197e+00,-6.586358365389714642e+00,-1.226901911946793211e+00,1.000569797946785222e+01,-2.949107074733961831e+00,5.215473455610421638e+00,-7.231033421857437027e+00,-7.666309822530970486e+00,-6.395659540899973017e+00,-6.793401956860684265e+00,-4.322669694295684373e+00,4.358822002663036987e-01,6.899474554654689840e+00,8.207743087264686821e+00,2.841086084248463983e+00,9.000000000000000000e+00
6.860926873138455839e+00,-4.892979700101633966e+00,-6.102694564882188644e+00,2.928967738472239013e+00,6.866979529937843552e+00,9.846846040619332996e+00,2.699726193832589161e+00,-2.947839437744788071e+00,2.318835159094549958e+00,8.083349525484381459e+00,3.162353964157438746e+00,-7.488379405788667675e+00,-4.051516864240860549e+00,1.053706273871512877e+01,-1.261264957337441706e+00,2.632959175460649615e+00,-3.218480639126664045e-03,-6.222499731174786497e+00,-9.018348247609846879e+00,-4.471290337076452293e-01,1.058310469032071843e+01,-2.456134127789059818e+00,5.538733056324939064e+00,-5.901498615290960537e+00,-9.251382524926160755e+00,-6.836538816756704939e+00,-6.896680160337826493e+00,-3.240391007432187109e+00,8.240773588805856420e-01,5.860603414499048647e+00,7.439107745365800994e+00,2.669107330569025383e+00,9.000000000000000000e+00
-6.541225922716038532e+00,4.463851056368094206e+00,-7.817659333322227511e+00,-3.591430688438844054e+00,3.245114911281615555e+00,-6.770180918547659132e+00,6.823077741240560101e+00,7.830758539778119420e+00,9.167781416153953700e+00,7.858618908942299086e+00,4.118506257370611934e+00,9.886397287087364205e+00,4.544487222884441735e+00,3.913603276720628799e+00,-9.631052683050468133e+00,-1.030787366046065801e+00,-5.100085584418851070e+00,-2.554492921172260456e+00,-7.353285273269845490e+00,4.697377203359312858e+00,1.146539615335884665e+00,3.717927918295306000e+00,3.463662514517163338e+00,-2.267371119937547697e+00,-1.217513032984686383e+00,-1.690274305624136497e+00,-3.010411539833929284e-02,1.042249792196071212e+01,-1.451454681274358949e+00,-9.485759812882571751e+00,8.954824567902031518e+00,8.758072300818996681e+00,6.000000000000000000e+00
-6.040444920930988282e+00,3.033426893810444724e+00,-1.113143659143428055e+00,4.511108048443738028e+00,4.228604963046243448e+00,-2.907668540338226304e+00,-3.852981477068271765e+00,7.854438112589257948e+00,8.383718287222334808e+00,7.897987837133346289e+00,-3.346071376358978000e+00,4.848932292532439070e-01,3.862848734059998179e+00,4.141301549406364302e+00,-3.117588578678046396e+00,2.612608180155439719e+00,4.562413806570485009e-01,-9.164822396429022078e+00,5.064360581394881322e+00,7.889848774589461655e+00,-2.242461291854947358e+00,1.903795813119211200e+00,-7.930336539491109171e+00,-3.067187744618582457e+00,9.245470460372846588e+00,2.032476368774513986e+00,-2.942205900053173728e+00,5.433244330146212775e+00,-5.867798439929000409e+00,4.432953222028263029e-01,6.394806189475963798e+00,-1.748091225411003702e+00,0.000000000000000000e+00
-9.374000176653732197e+00,-7.805841449066640791e+00,-3.364868842358578860e+00,2.360153583022420065e+00,7.524407020064559859e+00,-4.347732982781994160e+00,-6.410636915951214654e+00,-7.097084782773480427e+00,1.015210214482140216e+01,-6.125113938427085181e+00,-3.500311299317231839e+00,5.921460440825276894e-01,-1.019610181419705874e+01,6.951160287002397631e+00,9.527712273886242755e+00,8.929326803463547568e-01,-7.617019790441032612e+00,-2.792811087602055764e+00,4.542482887447877538e+00,-8.955709909879074004e+00,2.319919049690109425e+00,-5.706276526513558878e+00,9.928905935071369981e+00,2.932060422275225342e+00,-4.596790673752587431e+00,-8.011892658465852080e+00,5.766726445292014169e+00,4.271662077780027822e+00,5.580989879111872831e+00,8.368133339715228658e+00,2.566700845895891980e+00,1.088232028283396158e+00,4.000000000000000000e+00
-5.632278061410127989e+00,2.556859067340426339e+00,-9.688179993376893062e-01,6.502799077937667427e+00,6.160850135022165830e+00,-4.045573595963531943e+00,-4.511350852830878999e+00,5.905373112448768502e+00,9.012068773197773552e+00,7.444970499487251203e+00,-3.839001000498928562e+00,4.097644097180935807e-01,4.234000448652085247e+00,4.965549693030339995e+00,-1.788932867779731151e+00,4.338891271123153093e-01,-6.562826001291205413e-01,-9.428252773482871163e+00,5.314046873552321415e+00,7.334520741792946552e+00,-2.088324930985695715e+00,3.650491303400445808e+00,-7.965574934969362531e+00,-2.317389698978730372e+00,7.783647790962769264e+00,2.140027095032952964e+00,-3.171873020646390096e+00,6.717498769072300036e+00,-4.086319435279894385e+00,1.906033934497311844e+00,8.384470731593966164e+00,-7.402162208540350452e-01,0.000000000000000000e+00
-5.822832277711222915e+00,2.402128069025567747e+00,-1.765855187162878259e+00,6.425022895813038204e+00,4.502507591211649896e+00,-4.345781097640502466e+00,-4.861124115572030391e+00,6.547339656115712003e+00,7.651183582095161917e+00,6.141171576592844517e+00,-3.235849835882051995e+00,7.208870409924849065e-01,3.270373450207654020e+00,4.800922797735772463e+00,-2.300805387688486636e+00,2.081762732893258416e+00,9.092733981477740812e-02,-9.596451596673043483e+00,6.500922283223562914e+00,8.678506444549032750e+00,-3.761820096883096376e+00,2.484341567059630052e+00,-8.360729436855592667e+00,-1.295946411940832377e+00,7.884522724231504576e+00,2.428439105616750915e+00,-1.444101133183544050e+00,5.779899207058119437e+00,-3.509917315783747771e+00,1.385186295100105491e+00,5.871169575356508297e+00,-2.545471322281841253e+00,0.000000000000000000e+00
-8.734204789079907272e+00,-9.270268343310622328e+00,-4.375888046589992975e+00,1.768758162167995085e+00,7.476069860488244956e+00,-5.161155832914164243e+00,-7.140454721857926401e+00,-6.923461509330468999e+00,1.150908726046537645e+01,-5.628037691895134920e+00,-3.909644070991856513e+00,5.449666615609716214e-01,-9.693393154941880141e+00,6.384787674054665629e+00,1.024319286227110481e+01,1.573763427683123606e+00,-8.376757548718400059e+00,-2.889666848495283435e+00,3.265834790623257433e+00,-6.354500696520882563e+00,1.427836205585537144e+00,-5.065486883217820591e+00,8.898466448310184518e+00,2.693061760525750969e+00,-5.616334778276884876e+00,-7.980900425250445629e+00,5.493801308878874856e+00,4.857243448722034174e+00,6.220289500716485342e+00,7.783104868354820738e+00,2.784477078695199559e+00,1.197694910334486051e+00,4.000000000000000000e+00
-3.981631691473839219e+00,-9.686032707818606369e+00,-1.433540947729169179e+00,1.113278233335132583e+01,-8.325231324925567833e+00,-6.480784003857670506e+00,4.909371728875711050e+00,3.177187718681304673e+00,1.507648510412495924e-01,-7.681397420985494051e+00,-5.037276395899464632e+00,8.116512630661745220e+00,-2.210255269929670252e+00,8.455432060373484493e-01,-9.879338087681441394e+00,-5.256096278510431929e+00,-1.797625782736927302e+00,3.859781150158617891e+00,7.848833430235767850e+00,2.593676229835755187e+00,2.420369645005308268e+00,-6.946139015190746058e+00,4.637523849501935302e+00,5.104825417593888304e+00,3.729347279177983143e+00,-4.840615132636059137e-01,-6.814846572271637370e+00,1.333461532892879609e+00,-5.791736025727798332e-01,9.481161321333875236e+00,-8.231417414836659230e-01,9.533224423626869282e-01,2.000000000000000000e+00
-8.109719132726946000e+00,-9.383583054913948729e+00,-2.587469525590671449e+00,3.338750213876255923e+00,7.363893997591525853e+00,-3.682800670513098673e+00,-6.428002565877133812e+00,-6.488825685190321657e+00,1.004215372905447978e+01,-6.810604068233423902e+00,-4.090406052158815697e+00,2.637139376938328894e-01,-1.091032965926312670e+01,9.064307073147531923e+00,9.592034838739239788e+00,1.353655869692339087e+00,-9.872621233587699052e+00,-3.741862726070344980e+00,4.951960837511866664e+00,-5.582008654080962806e+00,1.494632807397222374e+00,-4.231636029293778911e+00,7.734487690657500636e+00,2.760784937937868833e+00,-4.450064996178414667e+00,-7.769755613350769252e+00,5.974350105269779831e+00,5.828674457914631013e+00,4.600786653363601708e+00,8.083326922734874742e+00,1.230863262418986359e-01,4.080489619743152829e-01,4.000000000000000000e+00
-6.617740558669655826e+00,6.845294883726966262e+00,2.972069702158120386e+00,1.671423253803491216e+00,1.525684898460005767e+00,2.948347179348564495e+00,-4.094990297373609422e+00,5.938903501385668804e+00,5.780285171064346805e+00,5.136103145195371589e+00,4.702807280919549804e+00,-1.144851392770709353e+00,7.223279864493200364e+00,2.488492938889659278e+00,-2.259698503904209232e+00,8.944272017684988807e-01,-2.114616572517568294e+00,-9.089090132977789338e+00,2.598331089650084191e+00,6.077210955047485541e+00,9.158164993837651480e+00,2.781743532761138393e+00,-7.689095760931540902e+00,-1.909113889459058466e+00,-1.016381947909551720e+01,-5.520011328269472273e+00,1.225008634082587644e+00,-6.070413228254150972e+00,5.616993827931898720e-01,-1.964748219962936249e-01,8.588085335671769016e+00,5.370169007752838120e+00,8.000000000000000000e+00
-9.511626973280826292e+00,-8.897605177590698133e+00,-4.417448543164204544e+00,2.311449032500713319e+00,7.085622332415835167e+00,-3.526885248327034539e+00,-6.565280121143956649e+00,-7.382798013364794798e+00,1.012031312084094203e+01,-6.885497633500543557e+00,-4.261511873078033474e+00,3.217878451750967983e+00,-9.946985543049333245e+00,7.189195679749403212e+00,9.832824605770154491e+00,-8.908465706100265891e-02,-8.106590930694570929e+00,-3.603118483620510570e+00,3.666548209197994179e+00,-6.807558237210968421e+00,4.863744382072978656e-01,-4.910442630920789142e+00,1.012004242709830493e+01,2.502636683843817433e+00,-5.126804070905100374e+00,-7.458067534867488746e+00,5.214360887638815001e+00,5.354761667635110634e+00,4.832143791326510396e+00,7.210853200239016658e+00,2.123383313196660627e+00,1.455355813534046749e+00,4.000000000000000000e+00
-6.842274460668161140e+00,4.776630590234145934e+00,9.047294596121972177e+00,7.307114928955446231e+00,9.856855559618315610e+00,6.737442181020564469e+00,1.656827153063899161e+00,8.424361163761928672e-02,8.099939774445989116e+00,8.836963833231131105e+00,3.235164083588812467e+00,-3.564604330897144902e+00,-3.984928413387881729e+00,6.944925411375674429e+00,-4.332163206655372356e+00,4.878061702864146199e+00,-2.715111233815314939e+00,5.943978285862605127e+00,5.197503050117393109e+00,5.907019364331649314e+00,1.994789130438263669e+00,4.414624388237234354e-02,5.999644267750136706e+00,4.962790159751213181e+00,-1.532246324716387109e+00,-8.696768869806662750e+00,-3.738117229347845072e+00,3.713692791619979783e+00,-8.157581867479564153e-01,-3.154696345839056892e+00,1.937855292372502536e+00,-8.281934575452222447e+00,5.000000000000000000e+00
7.161220034045467031e+00,-3.741940198104510173e+00,-4.641515504270168790e+00,3.076203223432008027e+00,9.592416285629060013e+00,1.039656625399753409e+01,3.529047392246905446e+00,-3.062195803942938888e+00,2.280290453212416413e+00,5.246059558122984967e+00,2.596232636368361657e+00,-6.182430901624733188e+00,-3.890737355834955835e+00,1.064993770421657260e+01,-1.927999897858210687e+00,2.907592279251967060e+00,1.037394038569897869e+00,-4.762100171492602563e+00,-5.348910862992598325e+00,-1.886638339508092677e-02,1.005617674942167916e+01,-1.778800187567763702e+00,3.874806934765645750e+00,-6.570588126266440732e+00,-7.855447091546791327e+00,-6.884209569757139491e+00,-6.129638931373534660e+00,-4.955051595791165830e+00,1.079024897429712526e+00,6.197849260811173266e+00,7.883174107953515808e+00,3.046266201898601089e+00,9.000000000000000000e+00
-6.731390866979637622e+00,5.308485152285638442e+00,-8.474474141214770384e+00,-1.695918049988031306e+00,2.528284676600822234e+00,-8.959159470998001140e+00,7.324203935035480839e+00,9.879508426751645089e+00,8.736086850315933461e+00,7.727105171314191168e+00,2.439052774754182362e+00,9.610805421998788844e+00,3.350624440498088497e+00,3.205900435661292569e+00,-1.051080767291544937e+01,-1.468887874312549302e+00,-3.718335051871405561e+00,-3.706873645509047410e+00,-8.462807584587721976e+00,5.099060494962809997e+00,1.121743634670508083e+00,3.035474689453111719e+00,2.383109154165774513e+00,-1.393763629538391502e+00,6.475937822571364855e-02,-1.902858911335158609e+00,-1.432653982924535274e+00,9.900178396746710519e+00,-1.967834934703464267e+00,-9.057229660821615624e+00,7.347411947827565015e+00,7.034258776733674168e+00,6.000000000000000000e+00
-3.263409884550029449e+00,1.447096713664607126e+00,-2.138118260949862126e+00,-6.093028850954756770e+00,-4.948325559082499048e+00,-1.931966266674058241e+00,-7.956327902825207410e+00,2.142849594792367363e+00,4.387548528033994977e+00,9.607882065852773934e+00,-1.849735257124961230e+00,-3.355938901864486734e+00,-2.270271357387874112e+00,5.657762928024958171e+00,6.830021626832564863e+00,-1.747736615826891438e-01,-9.086678938399721517e+00,-8.333049433708142217e+00,-7.710827685277760857e+00,3.550662072372519518e+00,-8.160678137144671496e+00,-5.125339111587763341e+00,-8.360100786587283395e+00,2.574580130322544402e+00,-1.033183082548426057e+01,7.060164138208908646e+00,-2.823272532342588903e+00,5.459543195532528870e+00,1.113941091700971775e+00,-8.893839465024397484e+00,2.749558351840691195e+00,3.501697031589948494e+00,7.000000000000000000e+00
-2.117615218225352258e+00,-9.585595268236744460e+00,-2.803171770575042521e-01,1.116793776893441503e+01,-5.178740932526678442e+00,-7.166049896805702701e+00,4.447096566626887792e+00,2.231782768335345057e+00,-1.358994576999971171e+00,-8.194905114584939199e+00,-5.949632194118898987e+00,7.272014441449868194e+00,-1.709917371134012543e+00,-9.149122448896123139e-01,-1.152942021002195183e+01,-3.547512406744574687e+00,-3.093684479022141609e+00,2.509542868133594062e+00,8.635513798742188385e+00,1.910711362301020788e+00,4.231310434971764067e+00,-5.791381192474222672e+00,4.139747158826251550e+00,5.770996899828242377e+00,4.097765642648893092e+00,-1.546105802788846129e+00,-8.052344586197808241e+00,2.193454667075609432e-01,9.005984385115326507e-01,8.905794566392255973e+00,-1.134853183077046967e+00,1.120124449819666357e-01,2.000000000000000000e+00
-8.024703800121606889e+00,-8.649728045028728829e+00,-4.231255638557678722e+00,1.826086411296663936e+00,8.030481735589770409e+00,-3.191528709170312617e+00,-7.214928210219428095e+00,-7.402606236049142474e+00,1.043266339072302173e+01,-7.299985439967040968e+00,-4.085047297250260279e+00,1.942820637024458286e+00,-9.550250536907569199e+00,8.674457289939310201e+00,1.113043854784636011e+01,2.329924587407787406e+00,-8.002414046128196290e+00,-2.871022751694737529e+00,4.053161874521227226e+00,-6.108495978458192255e+00,1.985459659940028931e+00,-3.578827279703227227e+00,9.172998519335759937e+00,3.411826996383341193e+00,-5.980562300671353526e+00,-8.884998741083443008e+00,4.612805956114063299e+00,4.064452739622444355e+00,4.162149223120453989e+00,7.792196822776413789e+00,3.122850937522887449e+00,4.162680597362145019e-01,4.000000000000000000e+00
-2.617271100681255014e+00,-8.510645244998199743e+00,-1.817981140617730418e+00,8.726421721525827735e+00,-7.027332013862846338e+00,-7.070763860849845983e+00,4.835498796647261344e+00,7.546339790044874762e-01,-6.375793783760672628e-01,-7.651361952800481703e+00,-6.767084524466974393e+00,8.368617980195843131e+00,-2.038146557975555773e+00,1.251005373110298802e+00,-1.067185993290435775e+01,-4.032393621514878568e+00,-4.176179738942256137e-01,3.589807860720600097e+00,7.221208057507159772e+00,1.729225389356412013e+00,5.032528352375229552e+00,-7.441735750216331269e+00,4.902507904672855688e+00,6.117804719353349796e+00,2.436045431241787629e+00,-1.389928984131317158e+00,-6.703998279388430959e+00,7.090482714244273899e-01,-7.874508319337130136e-01,8.939283554151769451e+00,-4.616707732873805980e-01,5.428699569265964531e-01,2.000000000000000000e+00
-8.892895148367570002e-01,-9.583419797318647682e+00,-8.357660947528855466e-01,9.707580981141866516e+00,-7.034771808263275972e+00,-8.211007194667743647e+00,4.514276952180906299e+00,1.458371888707219233e+00,-4.618076725789722614e-01,-7.046122913055901549e+00,-5.448685421863887157e+00,7.612470536943686028e+00,-1.491802216307102524e+00,1.076783942018585849e+00,-8.982687827809254344e+00,-5.850844025567650597e+00,-9.877951710387385953e-01,1.613813130357317771e+00,9.073257847268999754e+00,2.624175551338259194e+00,4.681843191234733581e+00,-7.083999323289361882e+00,4.546321596886341965e+00,6.172527879982169452e+00,2.958299966466031883e+00,-8.744442339603211156e-01,-7.893056828283279813e+00,2.144361729093863911e+00,6.134384733563090775e-01,8.326341404500075427e+00,-1.827768563732545815e-02,2.952371839954065491e-01,2.000000000000000000e+00
-6.883745573683597740e+00,3.495160086043156866e+00,8.524750210380634741e+00,6.713619116505015860e+00,8.794927854446438431e+00,7.136031371205502793e+00,6.319121091802402113e-01,-1.417512500995864011e+00,5.783083081872860021e+00,9.216852009363728726e+00,1.637590602379079607e+00,-1.953398754330803788e+00,-2.629488749535124903e+00,7.916003956105027051e+00,-6.250464972055313595e+00,3.895612104485285165e+00,-2.918466974879963871e+00,5.858079567921408604e+00,5.262346015006091449e+00,3.895997985682244646e+00,2.718511576141939390e+00,2.275575537334069698e-01,5.515169393078459770e+00,4.042404509245278277e+00,-3.793947045499844739e-01,-7.707010147622052720e+00,-2.550288784159648436e+00,4.170696208390574533e+00,-2.015230329307811541e+00,-2.931413710747312162e+00,3.808276391075688494e+00,-8.264317481490403239e+00,5.000000000000000000e+00
