f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
1.178934072348687634e+00,-9.760749506330672176e+00,4.805383417089459819e+00,7.335986359120347799e+00,-2.920427104993201350e+00,3.687859456484028797e+00,-8.322758401910286707e+00,-2.919304303045028970e+00,8.484918561085077471e+00,2.577485717995354086e+00,-2.326162482237833729e+00,6.760672543175767935e+00,-3.173089661259188787e+00,1.071360708582915100e+00,7.763138764052646579e+00,-1.287545648439986978e+00,1.000000000000000000e+00
-1.222529982849475783e+00,-7.882026127415067585e+00,-1.315214781803321964e+00,1.113000679656694558e+01,-7.238468231808976583e+00,-8.856147103123660713e+00,3.987073736252306766e+00,2.324224234925348576e+00,-2.312829266221283486e-02,-9.295569765391855199e+00,-6.182381959527601722e+00,8.361813511364550422e+00,-1.221595316741199255e+00,-5.733055405220977008e-02,-1.000477941104996304e+01,-3.372029912427716880e+00,4.000000000000000000e+00
1.448078695804271732e+00,-1.094195564567264789e+01,4.310506070794017930e+00,6.028144785112780291e+00,-2.832088602441679370e+00,3.777669731746194692e+00,-8.099281229633707113e+00,-2.652043062721522126e+00,8.423140944384352125e+00,3.734440834521993047e+00,-8.985467502718695876e-01,6.993869291447826875e+00,-3.085931581880048569e+00,3.091239071759304124e-01,7.884213543722992767e+00,-1.732308220832882828e+00,1.000000000000000000e+00
-1.217319094085119291e+00,-9.771142096414433098e+00,-1.614720853931672861e+00,9.843464289475942763e+00,-7.308223142166355046e+00,-8.593070457346660973e+00,3.328563476284670752e+00,1.880480789971606503e+00,-4.482983686357576714e-01,-6.695261830530980340e+00,-6.607369697233007599e+00,9.084080337919976600e+00,-9.922037464570186982e-01,5.861295867733573584e-01,-1.109829079874286961e+01,-3.809017126738251768e+00,4.000000000000000000e+00
5.255587905714055097e+00,-7.848195587537149187e+00,3.568082513507091047e+00,2.924973013607330863e+00,-5.029600804872035980e+00,8.429123582640279722e+00,-1.211509873868651610e+00,7.810537191119033551e+00,-7.054065446634217196e+00,-4.921595259972589176e+00,-7.600913095782787288e+00,2.619919908931606756e+00,1.845023270173044683e+00,2.263249786919793838e+00,-1.136259769231537398e+01,3.138827557626780340e+00,2.000000000000000000e+00
1.408868166792281329e+00,-1.058010617447713564e+01,5.344355319365915236e+00,8.188258469580677712e+00,-2.319639950488183722e+00,1.889982296857359412e+00,-8.471784696374003332e+00,-3.555440492066075819e+00,9.487224303291302618e+00,3.801773245741054907e+00,-1.465625959020501412e+00,5.910205977026666169e+00,-3.507468703798351406e+00,1.909640585863513929e+00,7.633316752603575672e+00,-2.378822300873629558e+00,1.000000000000000000e+00
-5.802122152032220370e+00,2.754977782738895709e+00,-9.896958417737662383e-01,5.659133927151733801e+00,6.761573202668628824e+00,-3.158810456217501894e+00,-6.099849458611295461e+00,4.644503185394595945e+00,7.806430131561468144e+00,8.048441794434397778e+00,-3.300294211898912700e+00,7.301147891855758187e-01,2.890741442162991781e+00,2.812903631473598232e+00,-1.471795772381329970e+00,2.651676382206257232e-01,0.000000000000000000e+00
4.718067500095272315e+00,-6.445627468239621294e+00,4.529518964035752049e+00,3.810790871025263815e+00,-5.049914846994511208e+00,9.914525984900889100e+00,-2.225026430385039777e+00,8.171569055142528626e+00,-8.568582981292776068e+00,-6.510853458125906990e+00,-8.744384946586837515e+00,1.698561180979145657e+00,2.265298956794634222e+00,4.049227763054160101e-01,-8.692602199539031460e+00,2.578009606340554427e-01,2.000000000000000000e+00
-2.963700311071642890e+00,-5.042187145246879165e-01,-8.121494846061990458e+00,1.427406636371649107e+00,1.269146558236856626e+00,-7.952038150331756761e+00,4.218360203324194480e+00,8.347377636082782715e+00,5.137794184731337310e+00,8.994681457461162211e+00,1.024383746048121147e+01,5.096806558271950394e+00,-4.354300696052549213e+00,2.941259817448752756e+00,-1.717584732297681382e+00,-4.933176254851606934e+00,3.000000000000000000e+00
-2.901287338312761754e+00,8.009133321109653814e-01,-7.547739934704482678e+00,1.520440218849373082e+00,1.585805486069136849e+00,-1.042558292090189198e+01,2.752586823548947681e+00,7.774103702799342486e+00,5.951094017787553980e+00,1.070394393806077815e+01,9.490229086115988366e+00,6.515761997292869978e+00,-3.316868398094386272e+00,3.280122726800140498e+00,-8.917779428952338217e-01,-6.793948094277410199e+00,3.000000000000000000e+00
-6.181839893314075240e+00,1.186964514428436201e+00,-1.539913338207031801e+00,8.194879954600953198e+00,5.100950259090756944e+00,-3.765973149140915410e+00,-4.348069462537678120e+00,5.252143347856180533e+00,8.874706236183282471e+00,8.714786401509389435e+00,-2.698287442195690389e+00,-5.941366430000717402e-01,3.396572612182689355e+00,4.551968137494152522e+00,-2.350247346238673707e+00,2.375567400441338073e+00,0.000000000000000000e+00
-6.672027767938464748e+00,2.907166139580706687e+00,-1.051855189240438415e+00,5.594432684023745495e+00,5.076912487890123948e+00,-3.159463435504226148e+00,-4.076136822637212553e+00,6.597252162457716729e+00,8.770615222821502854e+00,7.755677656709023537e+00,-2.383835570725060027e+00,-3.842252450814886422e-01,4.231297331092085834e+00,3.810372674999930709e+00,-2.012316483469687167e+00,2.288372255554644852e-01,0.000000000000000000e+00
-3.000978306596749245e+00,-8.700319299385524729e+00,1.689025208283385648e-01,8.759270370893053936e+00,-8.576319017338338568e+00,-7.375683394682217120e+00,3.843156800325683076e+00,1.177814399569545589e+00,-3.063865088821440263e-01,-6.205071600860240011e+00,-5.873489901147872061e+00,6.779948151896838304e+00,-1.947528543572309978e+00,8.581743366982206300e-01,-9.386428013784154700e+00,-3.685855888066688291e+00,4.000000000000000000e+00
6.279018271311969102e+00,-7.563505809103977739e+00,4.122032193286472967e+00,3.219466939795748051e+00,-7.908674794938200137e+00,8.121093050716568840e+00,-1.777109423639832819e+00,8.070115621789613058e+00,-8.477485232946008864e+00,-6.358091206976504317e+00,-1.020954458213141436e+01,3.061585928621783914e+00,3.760791542971262391e+00,7.622796118473017524e-01,-8.255503925481477268e+00,1.576098927719983944e+00,2.000000000000000000e+00
-9.374283851150391200e-01,-8.654576751625235431e+00,5.901953306165209412e+00,6.952392840277066277e+00,-3.742341228529422636e+00,3.013664068731593648e+00,-8.958780042852430014e+00,-2.064420825140952154e+00,9.541615855111505340e+00,2.223807693527534379e+00,-1.531261150717273090e+00,6.811185799355663484e+00,-2.002556251334214998e+00,1.553855114408280169e+00,5.858396892240235410e+00,-1.103268782251563884e+00,1.000000000000000000e+00
-6.477215904525119861e+00,1.404381602811854757e+00,-3.266494833995350344e-01,3.085328414083225113e+00,4.508359308136766330e+00,-3.296398141544043980e+00,-5.104968236693810724e+00,6.313824284984017154e+00,1.049736249151202649e+01,8.061653565834188129e+00,-1.912273890286679823e+00,-3.375092198079240324e-01,4.147761469078910856e+00,4.407687784366754791e+00,-4.312525487825533688e+00,5.157418916774334505e-01,0.000000000000000000e+00
-5.712083222692197815e+00,2.255020187980615098e+00,-2.352532946929875024e+00,6.298730054170940562e+00,6.726693783482983413e+00,-2.853481126065733342e+00,-4.006469527323844204e+00,5.151809779157050961e+00,9.031774641931290759e+00,7.924047327025980358e+00,-2.866526040522804131e+00,-3.845999990150707482e-01,3.668207992322350730e+00,3.644934587072423682e+00,-2.985236562221961432e+00,1.400822815127579668e+00,0.000000000000000000e+00
-3.413728752800561317e+00,-2.724036948644966705e-01,-7.790555784635964542e+00,2.340746348668590660e+00,1.999642612650453621e+00,-9.803698616912816632e+00,2.825048548928099201e+00,8.375255344093998744e+00,5.904389039023927310e+00,1.002584478376052424e+01,8.635351013185326607e+00,5.896495942660520129e+00,-4.980427905338063788e+00,2.169871121229181465e+00,-8.078509986408224375e-01,-6.506966549619509266e+00,3.000000000000000000e+00
-2.859534726126336412e+00,-9.557051360460103950e+00,-1.761573059159777133e+00,9.434744256671221407e+00,-9.232407812176976591e+00,-9.026012512361260676e+00,3.750623994501867564e+00,2.537050172437802509e+00,1.391799835233357818e+00,-7.841460331237808390e+00,-5.170064596876238205e+00,6.579751825155954137e+00,-2.095525968901255531e+00,1.132306371356937458e+00,-1.098984013297570428e+01,-5.180006626709407591e+00,4.000000000000000000e+00
5.815551401953010568e+00,-8.118822877657205339e+00,4.444420523527135458e+00,4.644271485935492549e+00,-5.243785519232989856e+00,7.996742217447358136e+00,-1.708194480042141361e+00,6.211515807947500356e+00,-9.107808033607037501e+00,-6.577434378140505800e+00,-1.067719797579197127e+01,3.646720405389829001e+00,3.500259467993290130e+00,5.854648987038583163e-01,-9.637866708681738004e+00,1.326285878797352380e+00,2.000000000000000000e+00
-2.388272420366419180e+00,-8.963063241246446822e+00,2.497170153942933624e-01,1.066006328340526643e+01,-8.143487209338214683e+00,-7.641142925109591033e+00,4.470000872199684672e+00,9.493975359848233486e-01,-4.970631985204669312e-01,-7.603458081944628688e+00,-4.343595882723153778e+00,9.299485767106645540e+00,-2.208468901810002105e+00,1.825280504669351211e+00,-9.762700144958531112e+00,-3.524485450283542765e+00,4.000000000000000000e+00
-1.828640197438818449e+00,-1.060145826171892125e+01,-7.862694609984612892e-01,1.017540546665201262e+01,-7.698273614067944415e+00,-6.850948137200112420e+00,4.757267812945618068e+00,-9.358057271825526158e-02,1.510486591781198928e+00,-7.155370256927689354e+00,-4.367884386095790106e+00,7.260166869654247179e+00,-1.969485349902240223e+00,1.339563132439338666e+00,-1.002198227890015403e+01,-3.171162137621582389e+00,4.000000000000000000e+00
7.972417589351341149e+00,-6.322284724737888162e+00,4.909204856116659244e+00,4.053306495978336699e+00,-6.188356203818253576e+00,7.251714350061360115e+00,-9.565304180038437520e-01,8.299338397695711578e+00,-7.526575272932308991e+00,-5.333777219529585167e+00,-8.714699869928683285e+00,2.604376549097661364e+00,2.095321133814908254e+00,1.781264238098378971e+00,-9.803992241838919597e+00,1.239774979930920340e+00,2.000000000000000000e+00
-6.614814882625698722e+00,2.090952355182863265e+00,-9.030760403692668081e-01,7.312692988661302351e+00,5.445545066159479752e+00,-4.537522256327550352e+00,-5.527677970701493138e+00,6.535065921393872657e+00,9.263826511795286933e+00,7.907421591507491243e+00,-2.815038269799228221e+00,-1.429787472453317720e-01,4.306540021048602895e+00,2.975286557940677312e+00,-3.382768183768396497e+00,-7.777655062773125572e-02,0.000000000000000000e+00
-5.064580778491747814e+00,2.496916667790143318e+00,-9.954161858710016686e-01,6.070574222395674013e+00,4.968738662134589035e+00,-4.600820161796094432e+00,-5.605498774025819309e+00,5.925640878531647893e+00,8.718503188703623508e+00,7.117118471760282006e+00,-2.289159783639654666e+00,-1.763858870109571986e-01,2.653713216174041989e+00,4.044181455510746481e+00,-7.249061184360559018e-01,5.985497711716745162e-01,0.000000000000000000e+00
4.669697298206715863e-01,-1.083758972022947376e+01,5.730769747502773903e+00,7.965098745370098321e+00,-2.757969078823094833e+00,2.294298486136171711e+00,-7.654538815233330240e+00,-1.741919520816338718e+00,8.801152142637141296e+00,3.494236889615290220e+00,-3.619507399140189818e+00,5.771924795553705856e+00,-3.903380932474115550e+00,2.654668913405437536e+00,5.884028022797552104e+00,-7.420876330083020500e-01,1.000000000000000000e+00
-5.970673032026772020e+00,2.768362862394275759e+00,-3.216716693468559818e-01,6.246597322940931285e+00,4.828610839664794874e+00,-3.989587728731798233e+00,-4.367959068409863477e+00,5.827212705977827589e+00,9.379692323664304610e+00,7.326301343814412448e+00,-4.013381078703263327e+00,8.375418505086914545e-01,4.268725773188983830e+00,3.382232199448681698e+00,-1.626665847922119656e+00,2.608263784623240156e+00,0.000000000000000000e+00
-7.443605514817361879e+00,2.676068651318910252e+00,-1.758195045806423273e-01,5.512568535239851464e+00,5.414697309273440062e+00,-4.819291320140637325e+00,-4.215822084795176394e+00,7.155074534013611931e+00,8.458936634703576374e+00,7.608109077083149430e+00,-2.498400099663460772e+00,1.310930588209761938e+00,3.431351046636642366e+00,5.565210391276744772e+00,-2.487707630460023189e+00,1.361553614398633538e+00,0.000000000000000000e+00
-5.608884807689670460e+00,3.229525877374569642e+00,-1.342827946791167015e+00,7.599786577347416028e+00,5.996430503374145182e+00,-3.910872001015205157e+00,-4.849931609238613994e+00,5.992086977507640633e+00,1.024902488015974988e+01,6.874785715508530792e+00,-4.542550800117011178e+00,-2.468994418774234090e-01,2.959883221454423285e+00,4.521398884377210159e+00,-2.165557844269900833e+00,6.288594269635376932e-01,0.000000000000000000e+00
-6.570721031854814598e+00,1.936572821611612039e+00,-1.160695381112522018e+00,6.171881375214931076e+00,5.577461212113460576e+00,-6.522310281194036108e+00,-5.371646724542967988e+00,5.822092895431109305e+00,8.696413614686166582e+00,7.768745336330965756e+00,-2.527902217691011977e+00,2.724834333491626959e-01,2.933864125478677920e+00,2.456315930658270030e+00,-2.829768000422410612e+00,2.866870357042198059e+00,0.000000000000000000e+00
5.116602273012656354e+00,-6.084354737246510325e+00,3.104736186410093968e+00,4.190322174673100974e+00,-5.375223340354044588e+00,9.134700484806842269e+00,-1.270378197709675305e+00,7.053117174443118031e+00,-7.608904426519919717e+00,-6.627799056848443726e+00,-8.500343474405694266e+00,2.089707848349095620e+00,4.827218636026964216e-01,8.712846492373205187e-02,-9.019884319810179463e+00,1.206188180876038851e+00,2.000000000000000000e+00
5.788379648104574393e+00,-6.865887055713293385e+00,3.772423527506765684e+00,3.001308479132636542e+00,-5.688433914225260679e+00,8.909979354804660190e+00,-1.106899207499228099e+00,7.843473890884754773e+00,-8.389350020355067272e+00,-6.361148870605939365e+00,-1.074509344133826971e+01,3.830222797625124631e+00,1.885872484256809978e+00,1.850160084378871250e+00,-8.509493086168710363e+00,1.000803676069326187e+00,2.000000000000000000e+00
-4.384047333791951218e+00,-9.181078716815309626e-01,-8.025198341325928908e+00,2.404442949314951949e+00,1.094915443408587707e+00,-9.643964059746966910e+00,1.192323338780217679e+00,8.815357202923907565e+00,5.617216318453547963e+00,1.141159832067865487e+01,1.055069756094073696e+01,6.674474126512143002e+00,-3.780309865646068523e+00,2.103842419299410516e+00,-9.860339305813662358e-01,-6.651838750302356829e+00,3.000000000000000000e+00
3.195525594692771310e-01,-9.123550240445428727e+00,6.266214594871253318e+00,8.179418926127912215e+00,-2.396009025787989355e+00,3.576860165537400604e+00,-8.658763472374371162e+00,-2.612074254091185654e+00,9.032178037111275870e+00,2.582412504306085932e+00,-9.526324596455157945e-01,5.166884302722123401e+00,-4.411684899040728247e+00,1.585047604293420065e+00,8.679822714771033176e+00,-2.161846778231837796e+00,1.000000000000000000e+00
-6.741407291747426811e+00,3.085652254107827730e+00,-2.921209431602252993e-01,5.605279366982315992e+00,4.739535949585114594e+00,-3.389532594199985205e+00,-4.693398320910576516e+00,5.207988619547632148e+00,9.323948246779906412e+00,7.920057334034477314e+00,-1.552986663233497655e+00,-1.498265992131227575e+00,4.708524762463748736e+00,4.696588080435844859e+00,-2.755274740997430083e+00,1.660459717386938649e+00,0.000000000000000000e+00
-3.336683069164564142e+00,-8.501739374681889672e+00,-2.903526642649510991e-01,9.534361420496722417e+00,-8.916807149891594619e+00,-8.981467010939299556e+00,4.737341907243250105e+00,2.889358485351014139e+00,-7.123994625406616654e-01,-6.599910124774689635e+00,-5.069814312283382307e+00,7.043997824627132864e+00,1.410531922187763243e-03,2.198597788574486511e+00,-1.034067367713354813e+01,-4.087470673129928400e+00,4.000000000000000000e+00
-5.902310202806368089e+00,2.822351076474389764e+00,-1.080868849912165253e+00,5.877435786018021524e+00,7.173934465078479761e+00,-2.891075574811567073e+00,-5.395041520790518241e+00,5.347752438139290909e+00,8.505601493692568127e+00,6.984257784220647025e+00,-3.138194296170439657e+00,3.599731705919391456e-02,3.010692064706781412e+00,4.121656055381837547e+00,-2.018292243224825810e+00,2.260658869196357834e+00,0.000000000000000000e+00
-6.490126354070135051e+00,1.532526190229337670e+00,-1.967972449455214878e+00,4.829349224340159452e+00,5.542468794671189691e+00,-5.603619163667850067e+00,-4.918789253839722875e+00,6.169407196327076015e+00,8.657518443334542013e+00,6.824996871191678416e+00,-3.645704737411199048e+00,9.857810730657133869e-01,5.038848313831519654e+00,3.754368956216633357e+00,-2.764701547380867819e+00,2.690723754930228750e-01,0.000000000000000000e+00
5.576635917770864204e+00,-7.185195697844899421e+00,3.872084384540449786e+00,3.993882211763770673e+00,-4.457246362767568471e+00,8.427328141621719837e+00,-1.097974841542829871e+00,9.483863418715381854e+00,-8.824057191997134453e+00,-6.079445278338049263e+00,-8.871389222577892752e+00,3.894717290662397247e+00,1.732333893814408832e+00,-1.408229647633970627e-01,-8.191349894976916346e+00,6.714260260036560846e-01,2.000000000000000000e+00
4.431109172358839388e+00,-7.950652180631101018e+00,4.136143602996275703e+00,3.274213329709356746e+00,-6.493958548409559661e+00,8.203039719750854886e+00,-5.864906984270255030e-01,8.874822022896935891e+00,-8.476364081742744361e+00,-6.350784539376962634e+00,-9.740751054183734325e+00,3.327223261135441756e+00,2.743084076437558139e+00,6.784518897236014867e-01,-8.076708286228793554e+00,8.397694558728796554e-01,2.000000000000000000e+00
7.252159254835813806e-01,-8.671760028936038367e+00,5.884405893943505994e+00,7.825146664942509211e+00,-3.604152588129250656e+00,2.278279681565270387e+00,-7.485268436597868558e+00,-1.493043303685733347e+00,9.839389354991434189e+00,4.012269934673501126e+00,-7.248990805268216153e-01,6.671474906904405699e+00,-3.108826142887558319e+00,1.389463905162479307e+00,8.051400633610697355e+00,-1.227634455216152443e+00,1.000000000000000000e+00
-6.782662877765374354e+00,4.070737868966651796e+00,-1.209867681261181938e+00,5.184887622457464929e+00,5.055672538275817196e+00,-5.246446639642157628e+00,-4.990390216038893989e+00,5.173569224962745849e+00,9.077247659897889065e+00,7.987441843565783017e+00,-1.069943824880023042e+00,7.388181062351992789e-01,5.709885989028198772e+00,4.385926637236813974e+00,-2.439028348871823404e+00,5.808132972680863926e-01,0.000000000000000000e+00
-2.414012440934784287e+00,1.084352091409821695e+00,-8.574661424393179132e+00,1.537949824432952806e+00,1.359605689758778047e+00,-9.844402403620488684e+00,1.382831535542945023e+00,7.462552502084045969e+00,7.948616059957201330e+00,1.022855609812211064e+01,9.055012468392813929e+00,5.646355292624467559e+00,-5.919468531009306922e+00,2.449592247221735519e+00,-4.502534124449056874e-01,-5.341985704167639959e+00,3.000000000000000000e+00
5.591111257419536074e+00,-6.707562678426945979e+00,3.230547009235084754e+00,4.379898102743458033e+00,-5.160064442881808766e+00,8.303576898822839780e+00,-1.672502108727254466e+00,8.524000033494965933e+00,-9.131800013553728945e+00,-5.010019257379548563e+00,-9.280925014733593770e+00,3.556367805950196637e+00,1.613118031122146245e+00,-2.739027369834556858e-03,-9.794970863075823431e+00,2.631313464750576259e+00,2.000000000000000000e+00
3.871415170930322946e-01,-9.617191278263456766e+00,6.399042351053092936e+00,7.680407551493131812e+00,-1.950393954228905269e+00,3.197102205535498953e+00,-9.458333013464415018e+00,-2.526103154874148160e+00,7.988479205272964734e+00,2.669860638194328395e+00,-3.806508625921391165e+00,5.635297136335935875e+00,-3.355471385802144546e+00,2.279644280551873070e+00,8.242768563832539641e+00,-1.208643200702540055e+00,1.000000000000000000e+00
-2.162617416237214929e+00,-8.949335481874816978e+00,-1.521375214007580912e-02,1.049750654199216626e+01,-7.309498938927076139e+00,-7.028684437171881960e+00,5.269194008226183001e+00,1.635273292772480902e+00,-4.573869305209415925e-01,-7.212962535796936692e+00,-5.237436033340120645e+00,9.363551166551458138e+00,-1.242755431388954168e+00,6.046922677949371216e-01,-9.671817234474307412e+00,-4.380197257967193281e+00,4.000000000000000000e+00
-1.092992324816186855e-01,-9.697073949874853938e+00,6.101354374855218587e+00,8.602601990180989588e+00,-2.136319843003354535e+00,1.839308046766956473e+00,-7.504851402856067111e+00,-3.373429302096471627e+00,8.619371831106274584e+00,3.441308197456593554e+00,-1.016635362421942634e-01,3.697056144596653215e+00,-4.067786593023070552e+00,1.860020041784957945e+00,7.866206610598830196e+00,-1.596928114623471062e+00,1.000000000000000000e+00
-3.321185136207204458e+00,-2.505981416116155880e-01,-8.053149080411818872e+00,1.638151329417443680e+00,1.418557276608189754e+00,-1.049641965337679572e+01,8.892458989150950899e-01,8.717367875348271511e+00,7.096804692412476356e+00,1.079669602870361445e+01,9.054890114889618147e+00,5.767090579174396936e+00,-3.660326762890016017e+00,1.810745089684617337e+00,-1.627135028254787397e+00,-7.698074095623617552e+00,3.000000000000000000e+00
-4.335855264251022412e+00,-1.417389091632599851e-01,-9.494848288535129299e+00,3.905066273999406867e+00,1.876299551558244350e+00,-8.939676158897686520e+00,2.148882984992233958e+00,8.056279649856556091e+00,6.062770867098516092e+00,1.028658315209154850e+01,1.094762571767941672e+01,5.929156514326409777e+00,-5.458618015781471655e+00,1.891576105668798302e+00,-4.127487809300776078e-01,-6.308930110292457094e+00,3.000000000000000000e+00
-8.182086649481263851e-01,-1.042918368416278341e+01,4.781321969614392486e+00,8.140194665880231994e+00,-3.943158392591854522e+00,2.354329646710733304e+00,-8.147255051265613446e+00,-4.054925122808089810e+00,8.473174522106909023e+00,1.913646640254240694e+00,-1.882474559989276042e+00,6.635044823452302509e+00,-4.388177973941929544e+00,2.626532499507143736e-01,8.096359690270112708e+00,-8.300865659192584456e-01,1.000000000000000000e+00
-1.182330746425988677e+00,-8.663708594451723144e+00,-3.660863850450346568e-01,9.509064657515317265e+00,-7.217237447840524567e+00,-8.339611270355559824e+00,4.502813764691665277e+00,7.560052914429737925e-02,-1.088116467746228055e+00,-8.554532105393141350e+00,-4.895676323797740537e+00,9.051081328624679401e+00,-1.304484547151592677e+00,1.276775759172247504e+00,-1.020972620724419855e+01,-3.125075990555819860e+00,4.000000000000000000e+00
-2.639316082217089132e+00,-9.602123624027486315e+00,-1.871428708668518626e+00,1.043726130587965173e+01,-7.823029199346454021e+00,-6.837491187729086484e+00,4.355868997891267469e+00,1.383534471827700951e+00,-7.757084015140383038e-01,-8.070643600694085151e+00,-5.671474769318613163e+00,8.505361719861086911e+00,-3.606142528902811506e+00,1.075081009129115195e-01,-9.302480533999009538e+00,-4.365474790446745246e+00,4.000000000000000000e+00
-2.662904535208699741e+00,-9.217324481444197914e+00,-1.366966329606191355e+00,8.562885765291630591e+00,-8.570218315912532248e+00,-7.524377859399632662e+00,4.927305303280296478e+00,1.386574346154262116e+00,-8.488310607019899923e-01,-7.731230184437235309e+00,-4.865073478372201166e+00,7.744538414742931920e+00,-1.556278781129163402e+00,3.377484598096751056e-01,-9.698756565143783703e+00,-2.288771356731470696e+00,4.000000000000000000e+00
6.125659262285686246e+00,-7.446956671015900753e+00,4.165992204470752469e+00,3.677783240175258150e+00,-5.724312226086721189e+00,9.574059001957852644e+00,-6.046824087453939178e-02,7.748809382129886458e+00,-9.186883845919014746e+00,-6.960657109559068800e+00,-9.322171330420934154e+00,3.659565552834099567e+00,2.163544800395829970e+00,7.155199251979569297e-01,-8.940436138777847930e+00,-3.936434406075304260e-01,2.000000000000000000e+00
-3.607772332878568022e+00,-8.900704154088259656e+00,-1.212938508920867520e+00,9.747369067325019287e+00,-6.110225007041655942e+00,-8.071282154254809882e+00,4.391854893466651255e+00,2.625564915994619497e+00,9.288224643199436414e-01,-7.511292969703515787e+00,-5.135054590988110235e+00,8.215825846096324270e+00,-1.894724114472067455e+00,6.146620964488620498e-01,-1.042385643215380675e+01,-4.593001737306846799e+00,4.000000000000000000e+00
-3.019081247017631586e+00,-8.424421901824571179e+00,-6.538685173507954307e-01,1.003514539383691151e+01,-8.402372701626195095e+00,-7.597105944172660053e+00,4.284943182795896810e+00,2.803791489039936913e+00,2.410921078747252366e-01,-6.811093843322848507e+00,-3.950773453568172222e+00,8.139458266604064463e+00,-2.172294495564663919e-01,7.072763309813016042e-01,-9.955026865500332889e+00,-3.475106566679489362e+00,4.000000000000000000e+00
5.325513993712362115e+00,-7.562803426714108213e+00,3.573082311711058168e+00,3.770467296926304002e+00,-5.756481105318761671e+00,7.925476553910543842e+00,-1.791750435878853853e+00,6.891260499833707698e+00,-7.356820685300053952e+00,-4.574603573085095576e+00,-8.303170994447098607e+00,2.603960117056568713e+00,1.785664212046813359e+00,7.193058358125685725e-01,-8.504076995003705619e+00,1.661228910508950163e+00,2.000000000000000000e+00
-4.426754243093681263e-01,-9.516018272324817673e+00,5.004360655163342386e+00,8.397379256144137827e+00,-2.555997749033989574e+00,3.687162402572172759e+00,-8.308621208358280441e+00,-4.640400402813296132e-01,8.754865668087358443e+00,3.417885215998041737e+00,-1.523587273142840814e+00,6.915847346452183686e+00,-2.736815763604225182e+00,9.650201473926456330e-01,7.374267478044738588e+00,-7.827671393106052644e-01,1.000000000000000000e+00
-3.436448646148120734e+00,1.043732713919876876e+00,-8.342912167757262409e+00,2.726790300198626227e+00,1.603731648741938187e+00,-1.096335954501144805e+01,1.447970982714186672e+00,7.939884572828708187e+00,5.526860046757176903e+00,9.003149847311764375e+00,8.553007688658889052e+00,4.997314150945864952e+00,-4.693135279527617776e+00,2.293529147258477785e+00,1.547933878615584957e-01,-5.825117319106431601e+00,3.000000000000000000e+00
-1.018596224692541297e+00,-8.416853470540379689e+00,6.452728259635181374e+00,7.508499808614379489e+00,-2.748845968313176513e+00,2.846186641432531417e+00,-8.526826867581290159e+00,-3.035028421344581062e+00,9.915613142732311758e+00,3.478258742749503973e+00,-1.813711014745147176e+00,5.054307454612598782e+00,-2.845431197559852521e+00,1.230760067792023627e+00,7.629264828510486929e+00,-2.422386645330876220e-01,1.000000000000000000e+00
1.724538627313356276e+00,-9.890293113960584748e+00,5.886973700513985719e+00,6.561573962927504944e+00,-1.794982992323375326e+00,1.695703830061411121e+00,-8.212787731658389490e+00,-2.473022937967945811e+00,8.929047322488690597e+00,2.264738809558915378e+00,-8.126530902441355675e-01,5.337957998408373150e+00,-3.822050367430240847e+00,1.316600357359218876e+00,7.131158471777024666e+00,-1.709273658689913100e+00,1.000000000000000000e+00
-2.585745721053798185e+00,7.544017531933931986e-01,-6.905528689477862692e+00,2.060397277826113704e+00,1.087955524600325408e+00,-7.790937850366525197e+00,1.353328430717591679e+00,8.230828834721565457e+00,6.459999476459604928e+00,9.769652589098093642e+00,9.147719017512445205e+00,5.311079326199948270e+00,-5.644895532542698824e+00,2.679025967184299528e+00,-8.760200427685305158e-01,-6.035428876213592808e+00,3.000000000000000000e+00
-2.311864519570876464e+00,-9.815706365017952351e+00,-2.038781920343231135e-01,9.162955752599600601e+00,-6.987427747239736142e+00,-7.496350197635194057e+00,5.456070101974950681e+00,4.245305395944833915e-01,-8.678124825294664113e-01,-8.165570282910806554e+00,-5.903491588216877695e+00,8.601341276761818477e+00,-2.411362273693601566e+00,8.154741153544993182e-01,-1.018931263392636488e+01,-3.885615717191256646e+00,4.000000000000000000e+00
6.100229215244952208e+00,-7.738916465946942935e+00,5.574791583933239814e+00,4.515309034681016520e+00,-6.353007252398276350e+00,8.439887254557646656e+00,-2.785165624020435438e+00,7.422812768706114284e+00,-9.270324657349311437e+00,-4.821570820811491132e+00,-9.856979758634524913e+00,4.629216909263965896e+00,2.031406204697753459e+00,2.097318309376623446e+00,-8.415404581470038892e+00,1.404727836405136543e+00,2.000000000000000000e+00
-6.479919977995894698e+00,2.372489844825437899e+00,-3.443365621478924332e-01,5.904861047201573676e+00,5.696453606641302514e+00,-4.308960745913529955e+00,-4.596394206615387112e+00,5.445068332475810458e+00,8.164664735233117199e+00,7.718216866963853562e+00,-2.378795944346181912e+00,2.230977774348827491e+00,3.988719053026386518e+00,4.788831075022647710e+00,-2.815603887117144932e+00,1.624310041435996554e+00,0.000000000000000000e+00
