f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,label
-7.432626911912016077e+00,2.938717258442260949e+00,5.274159401464251218e-02,5.585435774187447855e+00,4.627098460521324341e+00,-3.939163277674445851e+00,-4.037543399106279018e+00,5.632874741861567003e+00,9.213530609587387232e+00,7.273051724747769953e+00,-4.269872154176696633e+00,-5.018748526485294903e-01,2.841495067166776245e+00,3.713444133764169486e+00,-1.914153244511265672e+00,1.132833044063446426e+00,-6.622448305453018103e-01,-8.684686418984068013e+00,4.463943275883809569e+00,8.622556945048096111e+00,-5.313643384632527500e+00,3.199101080508099049e+00,-8.803687451910683137e+00,-2.215169081005337937e+00,8.404300536734391258e+00,3.587859533447093963e+00,-2.848657861048823570e+00,5.420525189935087695e+00,-2.546006790430081601e+00,1.325854554377067229e+00,6.731398776066495948e+00,-1.593368975688395972e+00,0.000000000000000000e+00
-6.381668477977874510e+00,3.419977214337130533e+00,-1.112243490021577408e+00,4.712428495590962996e+00,5.878379690551683190e+00,-4.042084700851599877e+00,-2.860009463350064784e+00,6.662613864024887533e+00,1.088050848631884193e+01,6.791972270724023097e+00,-3.793287525091883605e+00,1.313567768644309908e+00,3.635113662685854674e+00,4.548427496507863488e+00,-1.147636869847272756e+00,2.039978400762866073e+00,1.333440152803765821e+00,-8.734137602608786466e+00,4.675312879529768040e+00,6.942623492378316996e+00,-3.164141430987295056e+00,2.950287782713031604e+00,-7.883984944456157606e+00,-3.892045571412074967e+00,7.309670422469407569e+00,3.871352478577636536e+00,-2.457542951406844534e+00,5.538852904069812233e+00,-4.064387596055235363e+00,8.563704533363581950e-01,7.467297629969706030e+00,-8.118218211468650747e-01,0.000000000000000000e+00
-7.184597809026231019e+00,3.810374405793311325e+00,1.155472355946207230e+00,6.102598260096923966e+00,6.355040702698500965e+00,-4.269259241028583673e+00,-3.430989591603780919e+00,5.272127309914647952e+00,9.584464497388887949e+00,8.709636644501053127e+00,-3.923061458071357421e+00,-6.725270082445408137e-01,4.649029066914637021e+00,3.064208054648917656e+00,-1.488664063989672881e+00,1.164604810337131147e+00,1.814827909515771998e+00,-9.643628209152417696e+00,5.758606432788877960e+00,8.595798402084589895e+00,-2.765829389658696069e+00,1.983388434865914762e+00,-9.485606085253868613e+00,-3.661434571107595737e-01,1.042224933426981615e+01,3.115196312579340265e+00,-2.488949357941046436e+00,5.369732287532490211e+00,-4.750860476897573292e+00,1.322227465339241848e+00,7.719322179415979868e+00,-1.245173289886827739e+00,0.000000000000000000e+00
6.301490958137923926e+00,-7.294043918809969718e+00,4.704373086239643342e+00,4.209896272951255014e+00,-6.190966776382214043e+00,9.253413586074032082e+00,-5.189908494535921957e-01,8.781909200030387552e+00,-7.863745629090013622e+00,-5.618590220587596384e+00,-1.053415476626246772e+01,3.603708359021713825e+00,2.563105790078340718e+00,1.166275757181086448e+00,-8.451562913633793528e+00,1.084030111426738108e+00,-3.933464279557042698e+00,8.047399595157254115e-01,-6.885442944822900202e+00,1.087354585925795591e+00,1.550015292846222748e+00,-9.508600287263778483e+00,2.684357573886924087e+00,8.422585568331248496e+00,7.469068645051631705e+00,9.299141264548673291e+00,8.353727850806233590e+00,5.413559031201723215e+00,-5.205253765008974298e+00,1.537250158183733006e+00,-1.138178483209743463e+00,-5.453070605293237172e+00,1.000000000000000000e+00
-3.508535315793392062e+00,-9.216744631090811879e+00,5.529645570484054140e-02,1.067689240325804079e+01,-6.906853388376064551e+00,-8.675418791766608351e+00,5.048552150143380324e+00,2.876378390944614782e+00,-1.980934708237573227e+00,-7.205345250560243109e+00,-4.678510192709500082e+00,7.261629714331110819e+00,-2.122061956884951694e+00,1.254305357179538172e-01,-9.897364465016588397e+00,-3.176328265303244525e+00,-1.143728201247708354e+00,3.228669368383775495e+00,7.634087990127220280e+00,2.602368024033765437e+00,4.438424797442322323e+00,-7.073102301236213307e+00,5.758563110888769820e+00,7.811851106689307933e+00,1.747844528122305618e+00,-3.029236027787928442e+00,-7.824863288387207128e+00,1.406724431132418074e+00,7.749595522630454703e-01,9.504195340957521054e+00,6.042357562368594337e-01,-1.859003429931882057e+00,2.000000000000000000e+00
-5.699435262062887197e+00,2.327990587571812320e+00,-4.404693860440628272e-01,5.984922031288378186e+00,4.769417722845748386e+00,-5.300018465750238050e+00,-4.197084550148772131e+00,5.749801763338846072e+00,1.000131887716290890e+01,9.068427235271647291e+00,-2.740145268295487657e+00,-4.483252975787612726e-01,1.605642744593485549e+00,3.998849093923002140e+00,-2.347013202289518929e+00,2.582193307646921898e+00,-1.605537055368049804e-01,-1.042677551632127475e+01,5.945778615554448976e+00,6.435766412183810736e+00,-2.800092813615654208e+00,1.037259728989132990e+00,-8.802885149924685848e+00,-1.646258726110407578e+00,8.305405098697224986e+00,2.549771375349790148e+00,-3.265048949230079600e+00,6.517293891503234349e+00,-4.143149100102071714e+00,1.248394593718638257e+00,6.765796415783384532e+00,-2.363000200159034225e+00,0.000000000000000000e+00
7.530892724291112783e-01,5.859559721848112801e+00,-1.066806814335396325e+01,2.586168827454908836e+00,5.778743078668370003e+00,3.751872156427014549e+00,6.158595663410554977e+00,1.538875115816255690e+00,9.261412953699462491e+00,-7.169753246026757232e+00,-9.493737791363402678e+00,1.376993889865168574e+00,-6.188785945745122419e+00,1.131674382221145692e+01,-4.220382334240410316e+00,-5.971937501264192427e+00,2.496104103833367560e-01,8.206984849196498288e+00,7.459410696336635560e+00,-6.365581748544629548e+00,-3.776151614320820027e+00,-6.598409229432768974e+00,7.926520265208822913e+00,4.796965770783836014e+00,3.940303370604222533e+00,7.879295205219587928e+00,3.799966714999901907e+00,1.651924586618179758e+00,-3.325800168031535442e+00,-5.667370715658699432e+00,-2.749794715508123044e+00,3.701692110643684419e+00,3.000000000000000000e+00
-1.508190910019078679e+00,-9.430590312920701379e+00,-1.410383546930095822e+00,8.591247960771079661e+00,-7.503623440702515524e+00,-8.233680955415341174e+00,4.626257119866868273e+00,1.542199820968777724e+00,-1.009927374322495242e+00,-8.352363582968996170e+00,-5.555836921894699465e+00,8.316136123713231854e+00,-2.076171135014768687e+00,6.400588255213855993e-01,-1.052831795317710828e+01,-3.367033580455945252e+00,-9.005975689963932052e-01,2.337559925159434560e+00,8.718804769983108827e+00,1.219572009653843381e+00,5.407879483987437119e+00,-6.413073587104481277e+00,4.710214356393230162e+00,7.073888330347098297e+00,2.866947297761178959e+00,-1.817548356094957240e+00,-7.706529657568093050e+00,1.180676912530486566e+00,-4.475085058145935601e-01,9.529903364056401927e+00,-3.333613804883372445e-01,7.764011581994403333e-01,2.000000000000000000e+00
5.974098498115479217e+00,-6.632984820433119211e+00,4.105306415230034922e+00,4.735661412031740625e+00,-5.635423293265330535e+00,8.684442180027611258e+00,-2.408191182835347277e+00,6.573067213421809996e+00,-9.433659637560213085e+00,-6.563042476537418679e+00,-8.567498149678399955e+00,3.597643905266213693e+00,1.893527538548330780e+00,2.729844560029526246e-01,-8.887120333617586354e+00,3.378343396220756523e-01,-4.275313151604166251e+00,3.906390148145661989e-01,-6.947805289284280761e+00,2.500957798400563536e+00,1.131506971406752049e+00,-9.969596149183612255e+00,2.630118153396244995e+00,7.693579895853464912e+00,6.339401649366438463e+00,1.033756759834571959e+01,9.287400639444305384e+00,5.052717201693440963e+00,-5.398000062544265454e+00,1.777276417636955763e+00,-1.183108699166507627e+00,-6.924736694092430866e+00,1.000000000000000000e+00
-7.108816421170918609e+00,-9.299539229095136861e+00,-2.546984379518858699e+00,2.670771329450980058e+00,7.305314112737582022e+00,-3.568543228360083308e+00,-6.120286475562499717e+00,-7.337473201083178687e+00,9.161146181776814501e+00,-6.477294530018250285e+00,-2.935380936388992890e+00,1.585524263705151871e+00,-9.758954829598819103e+00,7.122820077486695212e+00,8.078975153805869169e+00,1.783955942377553061e+00,-8.423097153771376355e+00,-3.191606578298748609e+00,3.149714553912069448e+00,-7.237632220055501442e+00,2.613622776489943789e+00,-4.610231511808086324e+00,9.565141005812504815e+00,3.229834928549949247e+00,-6.562921362079000787e+00,-7.077047991582366748e+00,6.126332342819137189e+00,5.086149829503223252e+00,6.234058668833328376e+00,7.631187560981102180e+00,2.349505520142828985e+00,1.820139553896432005e+00,4.000000000000000000e+00
6.214130905421934692e+00,-7.185655886996284103e+00,4.770208080782254889e+00,4.893338109809493019e+00,-4.440436845946337918e+00,8.652432683320713025e+00,1.345861114825788185e-01,8.026777053383566951e+00,-8.460358431868840512e+00,-6.740410926770865174e+00,-8.589731481392163914e+00,4.413062142349414962e+00,2.069984268506086522e+00,8.708188426789358338e-01,-9.710600620692478202e+00,9.052113269514708849e-01,-3.135342775062487153e+00,5.500060728427481893e-02,-8.507142130406837310e+00,3.139728389156869248e+00,1.671082279478811383e+00,-9.141761152877720065e+00,2.330330258495766138e+00,7.747014439985050238e+00,7.837978914612989456e+00,8.841969375070645398e+00,8.156587284902174773e+00,5.787193856092972766e+00,-4.580522843636636310e+00,3.772159907395143286e+00,-9.558367629282890077e-01,-5.845527107129558253e+00,1.000000000000000000e+00
-3.654516017368876657e+00,-8.037000579279897750e+00,4.272578174159824549e-02,9.390282917968702847e+00,-9.276453161294066163e+00,-7.338446585372693676e+00,5.094149817571724803e+00,2.541412318743971444e+00,4.801971299431060380e-01,-8.692168242355299057e+00,-4.536086674776301564e+00,7.280718063633717207e+00,-3.213604402329931720e+00,6.987780053442753658e-01,-9.554182116055910612e+00,-4.792452307791580601e+00,-1.315366572368501075e+00,1.560208032743444662e+00,9.569398200351557193e+00,9.583757904951661910e-01,4.190462282040657627e+00,-6.830235034161747265e+00,4.845073177727022617e+00,6.421388016492714179e+00,3.774026367100446144e+00,-5.170014246996893492e-01,-9.506231526648502239e+00,6.228593139132709844e-01,2.137029111134074455e+00,8.585223538492595452e+00,-2.759960479159241364e-01,-5.764460416943086862e-01,2.000000000000000000e+00
1.986264236925063820e+00,6.146978115257311082e+00,-8.818930696410047787e+00,2.723891989926970680e+00,6.309317662750499878e+00,4.616682852939543835e+00,7.027060392874229677e+00,-6.369357300771949504e-02,9.238701070780084734e+00,-7.482520681950847852e+00,-1.047299899147779456e+01,1.069526499365737404e+00,-7.864434853589238550e+00,9.748242057809465066e+00,-3.281585483079173304e+00,-4.354947571896530256e+00,1.476903666462318299e+00,8.945100582954802704e+00,7.088835825092101750e+00,-4.716461407672746020e+00,-2.763845339088395914e+00,-5.606874071112241786e+00,7.763170692747639379e+00,3.100445172537898308e+00,3.226242303801477362e+00,7.623671159375627226e+00,6.460086133894971994e+00,3.283245362250456267e+00,-3.906656950953048657e+00,-7.672761730495196275e+00,-3.449690300059234271e+00,3.393274895966817528e+00,3.000000000000000000e+00
-2.563915484591273053e+00,-9.040082163958111039e+00,5.408412685828130062e-01,1.167646532229218437e+01,-7.348891627736263921e+00,-7.439178966113082048e+00,5.439329102538103200e+00,1.455608268865766775e+00,-1.406068126820095188e+00,-7.432393437332809327e+00,-5.365479218648801840e+00,8.256976069143531660e+00,-1.765609297233073249e+00,7.441832694452678032e-01,-9.510892317190142720e+00,-4.434152486601168341e+00,-1.702311020819131659e-01,2.736401506485033330e+00,8.104084021736149168e+00,1.311718147354634212e+00,6.040932037007701538e+00,-7.580333413258164121e+00,6.037348511480367996e+00,5.941063008618430175e+00,2.405229918188736882e+00,-9.357840197361444456e-01,-6.350719701083468394e+00,1.589531588081089408e+00,1.100419124833875273e+00,8.111048899546958069e+00,-1.376549388443501387e+00,-9.939902622006288602e-02,2.000000000000000000e+00
3.427896926536673772e-01,6.850990552343326101e+00,-8.738106641492199955e+00,3.477377160129281553e+00,6.379398979205742393e+00,3.916732008736813153e+00,7.433073677122691514e+00,3.676192354655598571e-01,8.830638988303839199e+00,-6.292190858393787778e+00,-8.750053344843742309e+00,1.506547870005522149e+00,-6.422205183612465618e+00,7.811703814668419454e+00,-2.886216323055347033e+00,-6.565821226128675470e+00,-1.302542786805508390e+00,8.443489368728569033e+00,9.793924593838609027e+00,-3.390074166620988816e+00,-3.316252289557432675e+00,-5.984487055720109971e+00,8.198707191335184774e+00,2.919178064742537160e+00,4.812488860357757581e+00,9.146103143908117517e+00,4.781363386437508467e+00,2.287619341763797554e+00,-4.495992148157040624e+00,-5.596690124964908364e+00,-3.250495141555866496e+00,1.501552759218104605e+00,3.000000000000000000e+00
1.349930725687908506e+00,7.398958378462005214e+00,-8.618929873887415383e+00,2.412314189044401314e+00,4.969378895705771626e+00,5.683431297642580482e+00,5.842019138464002559e+00,5.896252473331632382e-01,9.515202886501612056e+00,-5.806899118128347581e+00,-8.242504383055429429e+00,2.416537900328469934e+00,-7.820945225729353467e+00,7.902552585445148381e+00,-3.584941637448068263e+00,-5.628017064054323448e+00,6.469544113520682149e-01,9.201944914141680698e+00,8.308823598094596363e+00,-4.208977663263588909e+00,-3.714216829611379556e+00,-5.664619956096288433e+00,7.606812338114654182e+00,4.725341129007075480e+00,5.556451135774603145e+00,9.564759901860838909e+00,6.398026658532488753e+00,2.280632089818475094e+00,-4.800032702466020318e+00,-7.006465973170606709e+00,-2.507348541764878203e+00,3.402948107724109050e+00,3.000000000000000000e+00
-8.364882131361270012e+00,-8.852132798308305794e+00,-3.086305802854296232e+00,2.857289194575307612e+00,8.377568157834726748e+00,-4.037869315335371745e+00,-5.196566108324451427e+00,-7.521914992433439195e+00,1.133325663980514797e+01,-6.604910978344503469e+00,-1.515087115068072254e+00,1.580810586816168151e+00,-1.011206822363039848e+01,8.206857926507424850e+00,1.166298521175225034e+01,-2.933445766529212406e-01,-8.428516194779101411e+00,-3.727992135872700619e+00,6.496123566456915022e+00,-7.372790684323412336e+00,1.534452650013426567e+00,-5.487405751112893526e+00,9.597709110678771083e+00,2.338810692729865970e+00,-4.207116713847964817e+00,-8.131245305751571451e+00,5.324095228909142996e+00,4.725340544386295250e+00,6.605057566644303435e+00,7.975864122464635386e+00,3.625538046747393661e+00,2.354976385373144243e-01,4.000000000000000000e+00
-6.975764415656497963e-01,-8.445653553885932752e+00,-8.329591601647281518e-01,9.828173880243967986e+00,-8.961784027308194567e+00,-8.153669936554646114e+00,3.328849323804917937e+00,1.792361447994766044e+00,-1.721274554670501278e+00,-8.468945519264519106e+00,-6.032284962178406929e+00,7.404123817477822556e+00,-2.516141759177427772e+00,4.662972445929477461e-01,-1.119513009107231127e+01,-2.285814847808385508e+00,-1.558026751987725778e+00,2.135058590822622726e+00,8.423817794731451869e+00,1.779226331169283970e+00,4.766970253912367284e+00,-6.010051694926986876e+00,5.586369310655225462e+00,8.105806491196684505e+00,3.191317204405637042e+00,-2.709656615730779539e+00,-7.068770505633764856e+00,9.673673987820640141e-01,2.965998389844839989e-01,9.693358827547790213e+00,-5.426632895587339966e-01,-1.421036142870313990e+00,2.000000000000000000e+00
-2.838111339122063370e+00,-8.836026752404695372e+00,-1.185441548854857530e+00,9.941254145939160125e+00,-7.463147661570323166e+00,-7.652057612347922699e+00,3.213692989290687585e+00,1.099439467019765804e+00,-5.791982825261179357e-01,-6.913648655935908494e+00,-6.077856008450144287e+00,8.248694257092473947e+00,-3.956012980073965846e+00,2.884365446021930346e-01,-1.021152087216155735e+01,-5.898017766917549309e+00,-1.501230327389251329e+00,3.408700117073547364e+00,7.943698390996212666e+00,1.962433037163345384e+00,3.315733455870484292e+00,-6.047844695287122541e+00,4.611481228029706614e+00,7.682219083406637949e+00,1.321072203780937482e+00,-3.049092856639877169e+00,-7.559477985901120078e+00,-2.203725421850439847e-01,2.207596277949308572e+00,9.332860453759886710e+00,4.196728124219337719e-01,2.573406741488101224e-01,2.000000000000000000e+00
-7.932277665627037955e+00,-8.806614946775166430e+00,-4.134402792382192438e+00,2.156075778126735898e+00,8.344993121057701302e+00,-4.879660118216027520e+00,-5.115620858806321891e+00,-7.942897373165425989e+00,1.033882477884377593e+01,-6.190290684797556509e+00,-4.979729919137461991e+00,1.055981539694699434e+00,-1.069769128607326714e+01,7.263160461976332805e+00,9.326978614146888447e+00,1.630018771063315164e-01,-8.419097645526360196e+00,-4.752349641330850361e+00,4.195441156025312424e+00,-7.445007179086848836e+00,1.626485219417378225e+00,-3.645279230680009253e+00,1.121791734874810231e+01,3.082533490691219402e+00,-4.275511738005278950e+00,-7.077767564731059835e+00,5.566250638664846484e+00,5.294697243213850157e+00,5.664931977760985227e+00,7.654919861473799436e+00,3.708142108347745047e+00,7.307990926928930042e-01,4.000000000000000000e+00
7.358682555743934373e+00,-7.548668920175278352e+00,3.911813957049934842e+00,3.877424194544827785e+00,-5.837399257779470219e+00,8.479657895422020530e+00,-7.479178793439809070e-01,8.371566553768307273e+00,-1.021430868901269484e+01,-5.951267328861888473e+00,-9.442613908224160468e+00,1.916426850925353476e+00,2.627181785159928396e+00,-1.132720252114430837e+00,-9.697912247872455538e+00,5.403032980255561002e-01,-4.714732379584089195e+00,6.153569548181719862e-02,-6.908012554969000796e+00,2.047628090984189075e+00,8.313372507208234286e-01,-1.027921519449949805e+01,2.832205987612058440e+00,8.435867584501911765e+00,6.899630296911345440e+00,9.368703601390127034e+00,8.875888295311687770e+00,5.560351737428205432e+00,-4.681656419246301049e+00,2.964570107103253971e+00,-8.206454933515534567e-01,-7.858755357190438495e+00,1.000000000000000000e+00
-4.471539024739383805e+00,2.458419837381344841e+00,-1.938453263415579553e+00,5.422460965217116957e+00,4.836042313760890110e+00,-3.274976603069434056e+00,-4.470245026708769664e+00,5.666218165246006855e+00,7.943818444626663755e+00,7.642548987120351356e+00,-3.516174076027394069e+00,2.845113647797610501e-02,3.234266391078318481e+00,4.794404814588006936e+00,-3.373658674776953248e+00,1.878602203189623232e+00,-3.115052220683911521e-02,-1.027731757967258730e+01,6.287696812810596114e+00,8.437841291145202760e+00,-2.208983679121227173e+00,1.677933942801751455e+00,-8.475689777736896247e+00,-2.144047955931412730e+00,8.360245829511756099e+00,2.983187851027993887e+00,-4.691580018818557463e-01,5.836913281237209539e+00,-3.339610025063578291e+00,6.827654445959314700e-01,7.320075951954617466e+00,-1.698381314582219526e+00,0.000000000000000000e+00
-5.633688922109766573e+00,1.929025413896808150e+00,-9.587289709436366270e-01,6.120121283782180122e+00,3.454507360895312740e+00,-4.021280609796948902e+00,-4.865865660688705852e+00,5.816136863247363564e+00,8.692339744728133866e+00,6.185314617915095070e+00,-3.250460006798841839e+00,-9.901552850176507103e-01,3.502837380160309877e+00,3.066427592528472523e+00,-1.414147958479268663e+00,-1.215712524165502018e-01,7.369048813363719974e-01,-9.592762059265441010e+00,5.690976068326694559e+00,8.248391604857316040e+00,-2.976678532465905747e+00,2.144894472491652770e+00,-9.115293368812652730e+00,-2.966603966880840826e+00,6.912604207311519033e+00,4.718530163357091745e+00,-2.324060106811601578e+00,6.782274035151149683e+00,-4.115661810173923740e+00,1.804708800994120566e+00,7.056941883620720724e+00,-6.714675274426231688e-01,0.000000000000000000e+00
5.449561160014967598e+00,-7.104025980729925749e+00,4.571634710226122777e+00,4.275221180341621796e+00,-5.926929785230115044e+00,9.116175529322712023e+00,-1.155613259522427327e+00,7.151916657607772621e+00,-1.066980336277476127e+01,-5.161728179021930707e+00,-9.444356034804631150e+00,1.620924366536026007e+00,2.758855670935110194e+00,8.407501233574177224e-01,-8.755480195076319916e+00,4.515917600281564859e-01,-3.863187467639364048e+00,1.792561478616108817e+00,-8.478131098340551119e+00,1.368453607905704583e+00,8.526034417956184219e-01,-1.051850337695068482e+01,5.539467267019257957e-01,7.893897852085997258e+00,4.107433221934146061e+00,1.012438382749444443e+01,9.068429716024262177e+00,5.562541921236862308e+00,-3.617381558814106945e+00,2.095904239052216234e+00,9.903902105322206495e-01,-5.782668330174258742e+00,1.000000000000000000e+00
-2.038823541677731832e+00,-8.333845325609827270e+00,-1.231344839729910046e+00,9.793254228682359397e+00,-6.185555153627304570e+00,-7.920693767652777773e+00,4.995332676516940573e+00,5.785421756891870881e-01,-1.668355720235990547e-01,-6.924435662300586714e+00,-6.479500632415649441e+00,7.244356249909095880e+00,-1.478436755460527552e+00,8.751334752290031993e-01,-9.664504194328761955e+00,-4.006955764242762008e+00,-1.650471456805955972e+00,1.420274192660818002e+00,7.537201379836671045e+00,1.829437915811674475e+00,2.665535917902351226e+00,-7.266023073465538218e+00,5.779364016387820158e+00,5.435602737432514431e+00,2.623207383039686480e+00,-1.009817018511554254e+00,-7.550282491624810355e+00,1.324740423408424350e+00,1.185608900539008470e+00,8.757063126767171468e+00,-6.295207957983911529e-02,1.155893235083146342e-01,2.000000000000000000e+00
-7.024950109204715076e-01,-9.557569842649012770e+00,-8.240785119468836406e-01,9.862995735142986220e+00,-8.224914194326036210e+00,-6.950217140490440926e+00,5.165586528456050708e+00,1.757539819143261184e-01,-1.472590564174955485e+00,-7.563347481429149255e+00,-6.971680598615384028e+00,6.170626897334368977e+00,-1.350162244895617203e+00,9.985738226894944614e-01,-9.923695587171955879e+00,-4.107046865827150839e+00,-2.168148431286095690e+00,2.589033272890507220e+00,9.635715533027640944e+00,3.433797601483962847e+00,4.036242788817490990e+00,-6.597421417840410918e+00,4.259340183257958934e+00,6.455022287298876726e+00,3.421315931026489121e+00,-1.552717006919967169e+00,-7.049639210495802111e+00,9.241497188026643883e-01,2.049478999832827331e+00,9.325351906831505389e+00,5.315017318977405258e-02,-5.650754443185678211e-01,2.000000000000000000e+00
-6.560489910735263663e+00,2.438237087652982638e+00,-2.370016430169011201e+00,4.981454924938226725e+00,3.659182515186581774e+00,-5.110182766150224154e+00,-4.931815427261554419e+00,5.847769339491073026e+00,8.564059554718191691e+00,8.612459359183553431e+00,-2.100830441755896949e+00,6.134901798447297550e-01,2.600440042992320677e+00,4.035394472978132363e+00,-1.477526219983242406e+00,1.824816923625440346e+00,-9.831746210314340484e-02,-9.164331675776404396e+00,4.689651177699172280e+00,7.587685547688278298e+00,-2.251766867576947106e+00,1.531202437943028904e+00,-8.676548527629517338e+00,-3.318234899267555882e+00,7.862123464722762023e+00,2.445394169655376260e+00,-2.040191274275291899e+00,6.312205448583982026e+00,-3.915425289772679118e+00,1.789501095736349745e+00,6.215127413474172968e+00,-1.063096976468450805e+00,0.000000000000000000e+00
2.176787729132127147e+00,6.708268599908940644e+00,-8.111161067388840351e+00,3.930546403417947587e+00,6.967371589212502769e+00,5.086814920803090168e+00,5.605012751593776876e+00,6.810398393921830440e-01,1.026784295165047922e+01,-6.793920918904380102e+00,-9.487561269012601883e+00,1.675937965228470272e+00,-6.898359234904616777e+00,8.290587677690705704e+00,-2.421882753331647820e+00,-7.275817928151172786e+00,-1.582199581215884221e+00,7.953989540209035702e+00,7.594027389382823401e+00,-3.803421508211338065e+00,-2.159392377012463893e+00,-6.227672162565872860e+00,6.661886172401557893e+00,4.687116670252894579e+00,4.273542962672356005e+00,7.354434593389667540e+00,6.453365496536052959e+00,2.441593390138762310e+00,-4.558971170864950295e+00,-7.386330885399416957e+00,-3.874158234550408864e+00,3.504399450011519868e+00,3.000000000000000000e+00
-9.412111486379949099e+00,-8.331226197834503466e+00,-3.704033119495057758e+00,2.109255520709647502e+00,6.568218502158932992e+00,-4.003073581294300354e+00,-7.505501690170489404e+00,-7.333484524091874235e+00,8.169274757704888756e+00,-6.525863394187421562e+00,-3.433068210144795795e+00,1.200467526498053106e+00,-1.081736907432509120e+01,8.588744637444472474e+00,9.103091718888299155e+00,7.496092079544385278e-01,-8.624169967026404038e+00,-3.697842018198219005e+00,5.286656855028024182e+00,-8.661781809765678020e+00,2.059923539206632626e+00,-4.091309592821299468e+00,8.910131937685077830e+00,3.005457805543869210e+00,-5.637976291789568606e+00,-7.685831400419261605e+00,4.935178267171938415e+00,4.117989770290405360e+00,4.732943590811588663e+00,7.712692820452680564e+00,3.248686683756028870e+00,2.328514102099392247e+00,4.000000000000000000e+00
-8.635252817836619244e+00,-1.007585352033728121e+01,-3.446592513920953671e+00,2.561212281037308358e+00,8.126012946484804544e+00,-3.694363527779548129e+00,-6.770923607797673327e+00,-7.932160703584287376e+00,9.839577700222283951e+00,-6.243019892589810382e+00,-3.100611314223773896e+00,2.859352332912524108e+00,-7.935462998153730574e+00,8.111280582737851574e+00,9.580849041619625694e+00,2.398349461094999580e-01,-8.604519626380925601e+00,-3.201349367684683145e+00,4.579926978835877627e+00,-6.275370189254917186e+00,2.155273162303094292e+00,-5.346398450747906317e+00,9.064766029807730163e+00,2.057245116877463698e+00,-3.928506594104435923e+00,-8.169970928061182747e+00,5.837380936726548342e+00,5.938185831373450796e+00,5.615221126190408363e+00,7.360794444353531141e+00,2.664042800818339884e+00,1.863856512343359917e+00,4.000000000000000000e+00
5.494100143262015123e+00,-7.268964949462575653e+00,4.812217553523670865e+00,3.572201172656392920e+00,-6.811115152743518308e+00,9.728958754592730074e+00,-7.637742643088492045e-01,8.625445707238974080e+00,-8.751081546347817763e+00,-7.393839790113099220e+00,-9.159347552582977059e+00,3.155833160147618166e+00,1.665094159038807087e+00,-3.279561079734844009e-01,-8.774317644943504746e+00,1.781306923411998033e+00,-3.026258720296461036e+00,-4.412736926115750080e-01,-8.313123236637597557e+00,1.690707528677399818e-01,1.014900371806552126e+00,-1.012789481461672203e+01,7.245306242636657679e-01,8.391559262406310893e+00,7.418246530444980280e+00,9.760890962496075574e+00,8.671687280479524418e+00,5.936906983362191248e+00,-4.303935326256481453e+00,1.752426584540766497e+00,2.521065023567875540e-01,-4.058191555581942112e+00,1.000000000000000000e+00
-7.342732887134344466e+00,2.070828722994301874e+00,-1.491979108747871763e+00,6.427626610800510676e+00,5.717148082533692666e+00,-5.174307545813420006e+00,-5.866280644161593116e+00,5.315702894624873664e+00,7.880459513888220968e+00,8.098216949686790400e+00,-4.610411324336392447e+00,8.878305044771234167e-02,2.789386732338404506e+00,3.549487863681575650e+00,-3.270195366825189520e+00,1.711294574470398455e+00,-1.179214764463105247e+00,-9.678224930145496785e+00,5.801652548122338438e+00,6.221418569874751725e+00,-2.891907839516079548e+00,1.194007344392566949e+00,-8.318901281652829383e+00,-1.763077915323117750e+00,7.937901622331078322e+00,1.928243061960879023e+00,-1.342136546431320632e+00,6.221047814982063606e+00,-3.628502936599250273e+00,-1.532650241211401809e-01,7.340344425663761996e+00,-1.087879308158524294e+00,0.000000000000000000e+00
-9.164785254009174764e+00,-9.416397747889208247e+00,-3.884763163930688101e+00,9.013928162957461909e-01,6.268609367047268677e+00,-4.491287007572507761e+00,-5.472090100745054642e+00,-6.299443523628493580e+00,9.451961079591027826e+00,-6.746336148086332862e+00,-2.666434050168869696e+00,8.078849594772780085e-01,-8.734037275768885777e+00,7.829394672882217243e+00,1.070269692867971401e+01,3.428744067511395599e-01,-8.450507650677717919e+00,-3.753011617995058113e+00,4.308543418246951084e+00,-7.091601898428223194e+00,1.577199373409587491e+00,-3.142005236683826475e+00,9.763203304025310558e+00,4.326973134189102232e+00,-5.916442979364052945e+00,-7.629626335359646738e+00,6.239181749487910267e+00,5.784033147230964289e+00,4.604440292896137876e+00,8.611457313563242622e+00,2.812176829814208912e+00,2.046548533646470602e-01,4.000000000000000000e+00
